date, rr, since start
2025-03-19 10:19:31 +0000, 912, 151910
2025-03-19 10:19:32 +0000, 906, 152822
2025-03-19 10:19:33 +0000, 883, 153728
2025-03-19 10:19:34 +0000, 890, 154611
2025-03-19 10:19:35 +0000, 891, 155501
2025-03-19 10:19:36 +0000, 911, 156392
2025-03-19 10:19:37 +0000, 889, 157303
2025-03-19 10:19:38 +0000, 842, 158192
2025-03-19 10:19:39 +0000, 861, 159034
2025-03-19 10:19:39 +0000, 872, 159895
2025-03-19 10:19:40 +0000, 922, 160767
2025-03-19 10:19:41 +0000, 926, 161689
2025-03-19 10:19:42 +0000, 894, 162615
2025-03-19 10:19:43 +0000, 914, 163509
2025-03-19 10:19:44 +0000, 869, 164423
2025-03-19 10:19:45 +0000, 894, 165292
2025-03-19 10:19:46 +0000, 851, 166186
2025-03-19 10:19:47 +0000, 881, 167037
2025-03-19 10:19:47 +0000, 874, 167918
2025-03-19 10:19:48 +0000, 887, 168792
2025-03-19 10:19:49 +0000, 882, 169679
2025-03-19 10:19:50 +0000, 875, 170561
2025-03-19 10:19:51 +0000, 865, 171436
2025-03-19 10:19:52 +0000, 897, 172301
2025-03-19 10:19:53 +0000, 906, 173198
2025-03-19 10:19:54 +0000, 866, 174104
2025-03-19 10:19:54 +0000, 871, 174970
2025-03-19 10:19:55 +0000, 885, 175841
2025-03-19 10:19:56 +0000, 881, 176726
2025-03-19 10:19:57 +0000, 906, 177607
2025-03-19 10:19:58 +0000, 857, 178513
2025-03-19 10:19:59 +0000, 866, 179370
2025-03-19 10:20:00 +0000, 904, 180236
2025-03-19 10:20:01 +0000, 931, 181140
2025-03-19 10:20:02 +0000, 876, 182071
2025-03-19 10:20:02 +0000, 882, 182947
2025-03-19 10:20:03 +0000, 890, 183829
2025-03-19 10:20:04 +0000, 900, 184719
2025-03-19 10:20:05 +0000, 890, 185619
2025-03-19 10:20:06 +0000, 847, 186509
2025-03-19 10:20:07 +0000, 866, 187356
2025-03-19 10:20:08 +0000, 847, 188222
2025-03-19 10:20:09 +0000, 901, 189069
2025-03-19 10:20:09 +0000, 906, 189970
2025-03-19 10:20:10 +0000, 866, 190876
2025-03-19 10:20:11 +0000, 874, 191742
2025-03-19 10:20:12 +0000, 937, 192616
2025-03-19 10:20:13 +0000, 881, 193553
2025-03-19 10:20:14 +0000, 884, 194434
2025-03-19 10:20:15 +0000, 895, 195318
2025-03-19 10:20:16 +0000, 863, 196213
2025-03-19 10:20:17 +0000, 858, 197076
2025-03-19 10:20:17 +0000, 873, 197934
2025-03-19 10:20:18 +0000, 857, 198807
2025-03-19 10:20:19 +0000, 853, 199664
2025-03-19 10:20:20 +0000, 908, 200517
2025-03-19 10:20:21 +0000, 892, 201425
2025-03-19 10:20:22 +0000, 896, 202317
2025-03-19 10:20:23 +0000, 851, 203213
2025-03-19 10:20:24 +0000, 898, 204064
2025-03-19 10:20:24 +0000, 882, 204962
2025-03-19 10:20:25 +0000, 849, 205844
2025-03-19 10:20:26 +0000, 788, 206693
2025-03-19 10:20:27 +0000, 848, 207481
2025-03-19 10:20:28 +0000, 832, 208329
2025-03-19 10:20:29 +0000, 891, 209161
2025-03-19 10:20:30 +0000, 909, 210052
2025-03-19 10:20:30 +0000, 848, 210961
2025-03-19 10:20:31 +0000, 861, 211809
2025-03-19 10:20:32 +0000, 924, 212670
2025-03-19 10:20:33 +0000, 884, 213594
2025-03-19 10:20:34 +0000, 864, 214478
2025-03-19 10:20:35 +0000, 874, 215342
2025-03-19 10:20:36 +0000, 845, 216216
2025-03-19 10:20:37 +0000, 874, 217061
2025-03-19 10:20:37 +0000, 848, 217935
2025-03-19 10:20:38 +0000, 838, 218783
2025-03-19 10:20:39 +0000, 879, 219621
2025-03-19 10:20:40 +0000, 863, 220500
2025-03-19 10:20:41 +0000, 882, 221363
2025-03-19 10:20:42 +0000, 901, 222245
2025-03-19 10:20:43 +0000, 880, 223146
2025-03-19 10:20:44 +0000, 880, 224026
2025-03-19 10:20:44 +0000, 895, 224906
2025-03-19 10:20:45 +0000, 600, 225801
2025-03-19 10:20:46 +0000, 845, 226401
2025-03-19 10:20:47 +0000, 830, 227246
2025-03-19 10:20:48 +0000, 854, 228076
2025-03-19 10:20:48 +0000, 855, 228930
2025-03-19 10:20:49 +0000, 872, 229785
2025-03-19 10:20:50 +0000, 886, 230657
2025-03-19 10:20:51 +0000, 880, 231543
2025-03-19 10:20:52 +0000, 907, 232423
2025-03-19 10:20:53 +0000, 885, 233330
2025-03-19 10:20:54 +0000, 864, 234215
2025-03-19 10:20:55 +0000, 842, 235079
2025-03-19 10:20:55 +0000, 864, 235921
2025-03-19 10:20:56 +0000, 872, 236785
2025-03-19 10:20:57 +0000, 852, 237657
2025-03-19 10:20:58 +0000, 843, 238509
2025-03-19 10:20:59 +0000, 841, 239352
2025-03-19 10:21:00 +0000, 873, 240193
2025-03-19 10:21:01 +0000, 873, 241066
2025-03-19 10:21:01 +0000, 873, 241939
2025-03-19 10:21:02 +0000, 865, 242812
2025-03-19 10:21:03 +0000, 866, 243677
2025-03-19 10:21:04 +0000, 882, 244543
2025-03-19 10:21:05 +0000, 879, 245425
2025-03-19 10:21:06 +0000, 811, 246304
2025-03-19 10:21:07 +0000, 809, 247115
2025-03-19 10:21:07 +0000, 818, 247924
2025-03-19 10:21:08 +0000, 880, 248742
2025-03-19 10:21:09 +0000, 827, 249622
2025-03-19 10:21:10 +0000, 866, 250449
2025-03-19 10:21:11 +0000, 833, 251315
2025-03-19 10:21:12 +0000, 890, 252148
2025-03-19 10:21:13 +0000, 886, 253038
2025-03-19 10:21:13 +0000, 882, 253924
2025-03-19 10:21:14 +0000, 857, 254806
2025-03-19 10:21:15 +0000, 834, 255663
2025-03-19 10:21:16 +0000, 861, 256497
2025-03-19 10:21:17 +0000, 840, 257358
2025-03-19 10:21:18 +0000, 845, 258198
2025-03-19 10:21:19 +0000, 846, 259043
2025-03-19 10:21:19 +0000, 843, 259889
2025-03-19 10:21:20 +0000, 871, 260732
2025-03-19 10:21:21 +0000, 871, 261603
2025-03-19 10:21:22 +0000, 837, 262474
2025-03-19 10:21:23 +0000, 857, 263311
2025-03-19 10:21:24 +0000, 874, 264168
2025-03-19 10:21:25 +0000, 833, 265042
2025-03-19 10:21:25 +0000, 841, 265875
2025-03-19 10:21:26 +0000, 796, 266716
2025-03-19 10:21:27 +0000, 799, 267512
2025-03-19 10:21:28 +0000, 823, 268311
2025-03-19 10:21:29 +0000, 842, 269134
2025-03-19 10:21:29 +0000, 806, 269976
2025-03-19 10:21:30 +0000, 858, 270782
2025-03-19 10:21:31 +0000, 852, 271640
2025-03-19 10:21:32 +0000, 880, 272492
2025-03-19 10:21:33 +0000, 871, 273372
2025-03-19 10:21:34 +0000, 865, 274243
2025-03-19 10:21:35 +0000, 842, 275108
2025-03-19 10:21:35 +0000, 827, 275950
2025-03-19 10:21:36 +0000, 832, 276777
2025-03-19 10:21:37 +0000, 822, 277609
2025-03-19 10:21:38 +0000, 817, 278431
2025-03-19 10:21:39 +0000, 824, 279248
2025-03-19 10:21:40 +0000, 824, 280072
2025-03-19 10:21:40 +0000, 872, 280896
2025-03-19 10:21:41 +0000, 878, 281768
2025-03-19 10:21:42 +0000, 825, 282646
2025-03-19 10:21:43 +0000, 838, 283471
2025-03-19 10:21:44 +0000, 856, 284309
2025-03-19 10:21:45 +0000, 859, 285165
2025-03-19 10:21:46 +0000, 835, 286024
2025-03-19 10:21:46 +0000, 824, 286859
2025-03-19 10:21:47 +0000, 829, 287683
2025-03-19 10:21:48 +0000, 840, 288512
2025-03-19 10:21:49 +0000, 829, 289352
2025-03-19 10:21:50 +0000, 860, 290181
2025-03-19 10:21:51 +0000, 848, 291041
2025-03-19 10:21:51 +0000, 865, 291889
2025-03-19 10:21:52 +0000, 868, 292754
2025-03-19 10:21:53 +0000, 843, 293622
2025-03-19 10:21:54 +0000, 828, 294465
2025-03-19 10:21:55 +0000, 836, 295293
2025-03-19 10:21:56 +0000, 815, 296129
2025-03-19 10:21:56 +0000, 837, 296944
2025-03-19 10:21:57 +0000, 807, 297781
2025-03-19 10:21:58 +0000, 828, 298588
2025-03-19 10:21:59 +0000, 835, 299416
2025-03-19 10:22:00 +0000, 853, 300251
2025-03-19 10:22:01 +0000, 837, 301104
2025-03-19 10:22:01 +0000, 866, 301941
2025-03-19 10:22:02 +0000, 831, 302807
2025-03-19 10:22:03 +0000, 843, 303638
2025-03-19 10:22:04 +0000, 869, 304481
2025-03-19 10:22:05 +0000, 856, 305350
2025-03-19 10:22:06 +0000, 817, 306206
2025-03-19 10:22:07 +0000, 825, 307023
2025-03-19 10:22:07 +0000, 781, 307848
2025-03-19 10:22:08 +0000, 857, 308629
2025-03-19 10:22:09 +0000, 837, 309486
2025-03-19 10:22:10 +0000, 845, 310323
2025-03-19 10:22:11 +0000, 833, 311168
2025-03-19 10:22:12 +0000, 860, 312001
2025-03-19 10:22:12 +0000, 844, 312861
2025-03-19 10:22:13 +0000, 858, 313705
2025-03-19 10:22:14 +0000, 822, 314563
2025-03-19 10:22:15 +0000, 780, 315385
2025-03-19 10:22:16 +0000, 825, 316165
2025-03-19 10:22:16 +0000, 825, 316990
2025-03-19 10:22:17 +0000, 830, 317815
2025-03-19 10:22:18 +0000, 769, 318645
2025-03-19 10:22:19 +0000, 821, 319414
2025-03-19 10:22:20 +0000, 847, 320235
2025-03-19 10:22:21 +0000, 887, 321082
2025-03-19 10:22:21 +0000, 886, 321969
2025-03-19 10:22:22 +0000, 840, 322855
2025-03-19 10:22:23 +0000, 872, 323695
2025-03-19 10:22:24 +0000, 824, 324567
2025-03-19 10:22:25 +0000, 856, 325391
2025-03-19 10:22:26 +0000, 842, 326247
2025-03-19 10:22:27 +0000, 790, 327089
2025-03-19 10:22:27 +0000, 782, 327879
2025-03-19 10:22:28 +0000, 811, 328661
2025-03-19 10:22:29 +0000, 805, 329472
2025-03-19 10:22:30 +0000, 783, 330277
2025-03-19 10:22:31 +0000, 813, 331060
2025-03-19 10:22:31 +0000, 844, 331873
2025-03-19 10:22:32 +0000, 840, 332717
2025-03-19 10:22:33 +0000, 858, 333557
2025-03-19 10:22:34 +0000, 864, 334415
2025-03-19 10:22:35 +0000, 816, 335279
2025-03-19 10:22:36 +0000, 808, 336095
2025-03-19 10:22:36 +0000, 815, 336903
2025-03-19 10:22:37 +0000, 832, 337718
2025-03-19 10:22:38 +0000, 830, 338550
2025-03-19 10:22:39 +0000, 803, 339380
2025-03-19 10:22:40 +0000, 873, 340183
2025-03-19 10:22:41 +0000, 865, 341056
2025-03-19 10:22:41 +0000, 861, 341921
2025-03-19 10:22:42 +0000, 845, 342782
2025-03-19 10:22:43 +0000, 818, 343627
2025-03-19 10:22:44 +0000, 847, 344445
2025-03-19 10:22:45 +0000, 824, 345292
2025-03-19 10:22:46 +0000, 818, 346116
2025-03-19 10:22:46 +0000, 766, 346934
2025-03-19 10:22:47 +0000, 825, 347700
2025-03-19 10:22:48 +0000, 834, 348525
2025-03-19 10:22:49 +0000, 811, 349359
2025-03-19 10:22:50 +0000, 827, 350170
2025-03-19 10:22:50 +0000, 830, 350997
2025-03-19 10:22:51 +0000, 826, 351827
2025-03-19 10:22:52 +0000, 866, 352653
2025-03-19 10:22:53 +0000, 855, 353519
2025-03-19 10:22:54 +0000, 831, 354374
2025-03-19 10:22:55 +0000, 821, 355205
2025-03-19 10:22:56 +0000, 818, 356026
2025-03-19 10:22:56 +0000, 819, 356844
2025-03-19 10:22:57 +0000, 809, 357663
2025-03-19 10:22:58 +0000, 797, 358472
2025-03-19 10:22:59 +0000, 814, 359269
2025-03-19 10:23:00 +0000, 823, 360083
2025-03-19 10:23:00 +0000, 824, 360906
2025-03-19 10:23:01 +0000, 843, 361730
2025-03-19 10:23:02 +0000, 834, 362573
2025-03-19 10:23:03 +0000, 820, 363407
2025-03-19 10:23:04 +0000, 857, 364227
2025-03-19 10:23:05 +0000, 851, 365084
2025-03-19 10:23:05 +0000, 842, 365935
2025-03-19 10:23:06 +0000, 795, 366777
2025-03-19 10:23:07 +0000, 844, 367572
2025-03-19 10:23:08 +0000, 850, 368416
2025-03-19 10:23:09 +0000, 827, 369266
2025-03-19 10:23:10 +0000, 819, 370093
2025-03-19 10:23:10 +0000, 820, 370912
2025-03-19 10:23:11 +0000, 849, 371732
2025-03-19 10:23:12 +0000, 829, 372581
2025-03-19 10:23:13 +0000, 902, 373410
2025-03-19 10:23:14 +0000, 822, 374312
2025-03-19 10:23:15 +0000, 796, 375134
2025-03-19 10:23:15 +0000, 819, 375930
2025-03-19 10:23:16 +0000, 787, 376749
2025-03-19 10:23:17 +0000, 797, 377536
2025-03-19 10:23:18 +0000, 805, 378333
2025-03-19 10:23:19 +0000, 819, 379138
2025-03-19 10:23:19 +0000, 834, 379957
2025-03-19 10:23:20 +0000, 839, 380791
2025-03-19 10:23:21 +0000, 837, 381630
2025-03-19 10:23:22 +0000, 849, 382467
2025-03-19 10:23:23 +0000, 806, 383316
2025-03-19 10:23:24 +0000, 831, 384122
2025-03-19 10:23:24 +0000, 849, 384953
2025-03-19 10:23:25 +0000, 796, 385802
2025-03-19 10:23:26 +0000, 816, 386598
2025-03-19 10:23:27 +0000, 815, 387414
2025-03-19 10:23:28 +0000, 818, 388229
2025-03-19 10:23:29 +0000, 812, 389047
2025-03-19 10:23:29 +0000, 822, 389859
2025-03-19 10:23:30 +0000, 832, 390681
2025-03-19 10:23:31 +0000, 853, 391513
2025-03-19 10:23:32 +0000, 879, 392366
2025-03-19 10:23:33 +0000, 860, 393245
2025-03-19 10:23:34 +0000, 817, 394105
2025-03-19 10:23:34 +0000, 838, 394922
2025-03-19 10:23:35 +0000, 805, 395760
2025-03-19 10:23:36 +0000, 838, 396565
2025-03-19 10:23:37 +0000, 799, 397403
2025-03-19 10:23:38 +0000, 819, 398202
2025-03-19 10:23:39 +0000, 774, 399021
2025-03-19 10:23:39 +0000, 803, 399795
2025-03-19 10:23:40 +0000, 842, 400598
2025-03-19 10:23:41 +0000, 852, 401440
2025-03-19 10:23:42 +0000, 870, 402292
2025-03-19 10:23:43 +0000, 837, 403162
2025-03-19 10:23:43 +0000, 841, 403999
2025-03-19 10:23:44 +0000, 847, 404840
2025-03-19 10:23:45 +0000, 804, 405687
2025-03-19 10:23:46 +0000, 794, 406491
2025-03-19 10:23:47 +0000, 802, 407285
2025-03-19 10:23:48 +0000, 806, 408087
2025-03-19 10:23:48 +0000, 838, 408893
2025-03-19 10:23:49 +0000, 833, 409731
2025-03-19 10:23:50 +0000, 826, 410564
2025-03-19 10:23:51 +0000, 827, 411390
2025-03-19 10:23:52 +0000, 855, 412217
2025-03-19 10:23:53 +0000, 865, 413072
2025-03-19 10:23:53 +0000, 832, 413937
2025-03-19 10:23:54 +0000, 830, 414769
2025-03-19 10:23:55 +0000, 813, 415599
2025-03-19 10:23:56 +0000, 839, 416412
2025-03-19 10:23:57 +0000, 834, 417251
2025-03-19 10:23:58 +0000, 829, 418085
2025-03-19 10:23:58 +0000, 808, 418914
2025-03-19 10:23:59 +0000, 819, 419722
2025-03-19 10:24:00 +0000, 844, 420541
2025-03-19 10:24:01 +0000, 852, 421385
2025-03-19 10:24:02 +0000, 861, 422237
2025-03-19 10:24:03 +0000, 847, 423098
2025-03-19 10:24:03 +0000, 849, 423945
2025-03-19 10:24:04 +0000, 844, 424794
2025-03-19 10:24:05 +0000, 825, 425638
2025-03-19 10:24:06 +0000, 800, 426463
2025-03-19 10:24:07 +0000, 796, 427263
2025-03-19 10:24:08 +0000, 840, 428059
2025-03-19 10:24:08 +0000, 663, 428899
2025-03-19 10:24:09 +0000, 818, 429562
2025-03-19 10:24:10 +0000, 778, 430380
2025-03-19 10:24:11 +0000, 841, 431158
2025-03-19 10:24:11 +0000, 882, 431999
2025-03-19 10:24:12 +0000, 895, 432881
2025-03-19 10:24:13 +0000, 861, 433776
2025-03-19 10:24:14 +0000, 837, 434637
2025-03-19 10:24:15 +0000, 809, 435474
2025-03-19 10:24:16 +0000, 845, 436283
2025-03-19 10:24:17 +0000, 788, 437128
2025-03-19 10:24:17 +0000, 841, 437916
2025-03-19 10:24:18 +0000, 779, 438757
2025-03-19 10:24:19 +0000, 836, 439536
2025-03-19 10:24:20 +0000, 846, 440372
2025-03-19 10:24:21 +0000, 859, 441218
2025-03-19 10:24:22 +0000, 878, 442077
2025-03-19 10:24:22 +0000, 854, 442955
2025-03-19 10:24:23 +0000, 867, 443809
2025-03-19 10:24:24 +0000, 850, 444676
2025-03-19 10:24:25 +0000, 853, 445526
2025-03-19 10:24:26 +0000, 817, 446379
2025-03-19 10:24:27 +0000, 799, 447196
2025-03-19 10:24:27 +0000, 845, 447995
2025-03-19 10:24:28 +0000, 842, 448840
2025-03-19 10:24:29 +0000, 852, 449682
2025-03-19 10:24:30 +0000, 842, 450534
2025-03-19 10:24:31 +0000, 872, 451376
2025-03-19 10:24:32 +0000, 889, 452248
2025-03-19 10:24:33 +0000, 899, 453137
2025-03-19 10:24:34 +0000, 844, 454036
2025-03-19 10:24:34 +0000, 838, 454880
2025-03-19 10:24:35 +0000, 838, 455718
2025-03-19 10:24:36 +0000, 829, 456556
2025-03-19 10:24:37 +0000, 819, 457385
2025-03-19 10:24:38 +0000, 839, 458204
2025-03-19 10:24:39 +0000, 816, 459043
2025-03-19 10:24:39 +0000, 836, 459859
2025-03-19 10:24:40 +0000, 881, 460695
2025-03-19 10:24:41 +0000, 862, 461576
2025-03-19 10:24:42 +0000, 868, 462438
2025-03-19 10:24:43 +0000, 838, 463306
2025-03-19 10:24:44 +0000, 886, 464144
2025-03-19 10:24:45 +0000, 872, 465030
2025-03-19 10:24:45 +0000, 818, 465902
2025-03-19 10:24:46 +0000, 833, 466720
2025-03-19 10:24:47 +0000, 831, 467553
2025-03-19 10:24:48 +0000, 853, 468384
2025-03-19 10:24:49 +0000, 830, 469237
2025-03-19 10:24:50 +0000, 851, 470067
2025-03-19 10:24:50 +0000, 849, 470918
2025-03-19 10:24:51 +0000, 864, 471767
2025-03-19 10:24:52 +0000, 881, 472631
2025-03-19 10:24:53 +0000, 889, 473512
2025-03-19 10:24:54 +0000, 855, 474401
2025-03-19 10:24:55 +0000, 836, 475256
2025-03-19 10:24:56 +0000, 834, 476092
2025-03-19 10:24:56 +0000, 812, 476926
2025-03-19 10:24:57 +0000, 823, 477738
2025-03-19 10:24:58 +0000, 820, 478561
2025-03-19 10:24:59 +0000, 843, 479381
2025-03-19 10:25:00 +0000, 855, 480224
2025-03-19 10:25:01 +0000, 884, 481079
2025-03-19 10:25:01 +0000, 880, 481963
2025-03-19 10:25:02 +0000, 870, 482843
2025-03-19 10:25:03 +0000, 836, 483713
2025-03-19 10:25:04 +0000, 860, 484549
2025-03-19 10:25:05 +0000, 861, 485409
2025-03-19 10:25:06 +0000, 821, 486270
2025-03-19 10:25:07 +0000, 851, 487091
2025-03-19 10:25:07 +0000, 826, 487942
2025-03-19 10:25:08 +0000, 813, 488768
2025-03-19 10:25:09 +0000, 821, 489581
2025-03-19 10:25:10 +0000, 874, 490402
2025-03-19 10:25:11 +0000, 866, 491276
2025-03-19 10:25:12 +0000, 1200, 492142
2025-03-19 10:25:13 +0000, 911, 493342
2025-03-19 10:25:14 +0000, 856, 494253
2025-03-19 10:25:15 +0000, 837, 495109
2025-03-19 10:25:15 +0000, 845, 495946
2025-03-19 10:25:16 +0000, 863, 496791
2025-03-19 10:25:17 +0000, 846, 497654
