date, rr, since start
2025-03-15 11:04:36 +0000, 1001, 96147
2025-03-15 11:04:37 +0000, 985, 97148
2025-03-15 11:04:38 +0000, 967, 98133
2025-03-15 11:04:39 +0000, 958, 99100
2025-03-15 11:04:40 +0000, 990, 100058
2025-03-15 11:04:41 +0000, 1028, 101048
2025-03-15 11:04:42 +0000, 1015, 102076
2025-03-15 11:04:43 +0000, 1004, 103091
2025-03-15 11:04:44 +0000, 972, 104095
2025-03-15 11:04:45 +0000, 1009, 105067
2025-03-15 11:04:46 +0000, 986, 106076
2025-03-15 11:04:47 +0000, 959, 107062
2025-03-15 11:04:48 +0000, 968, 108021
2025-03-15 11:04:48 +0000, 991, 108989
2025-03-15 11:04:49 +0000, 1012, 109980
2025-03-15 11:04:50 +0000, 978, 110992
2025-03-15 11:04:51 +0000, 1001, 111970
2025-03-15 11:04:52 +0000, 1033, 112971
2025-03-15 11:04:54 +0000, 995, 114004
2025-03-15 11:04:54 +0000, 977, 114999
2025-03-15 11:04:55 +0000, 983, 115976
2025-03-15 11:04:56 +0000, 971, 116959
2025-03-15 11:04:57 +0000, 980, 117930
2025-03-15 11:04:58 +0000, 957, 118910
2025-03-15 11:04:59 +0000, 999, 119867
2025-03-15 11:05:00 +0000, 1010, 120866
2025-03-15 11:05:01 +0000, 1036, 121876
2025-03-15 11:05:02 +0000, 1000, 122912
2025-03-15 11:05:03 +0000, 1017, 123912
2025-03-15 11:05:04 +0000, 986, 124929
2025-03-15 11:05:05 +0000, 983, 125915
2025-03-15 11:05:06 +0000, 970, 126898
2025-03-15 11:05:07 +0000, 995, 127868
2025-03-15 11:05:08 +0000, 970, 128863
2025-03-15 11:05:09 +0000, 1004, 129833
2025-03-15 11:05:10 +0000, 997, 130837
2025-03-15 11:05:11 +0000, 1022, 131834
2025-03-15 11:05:12 +0000, 1026, 132856
2025-03-15 11:05:13 +0000, 1004, 133882
2025-03-15 11:05:14 +0000, 976, 134886
2025-03-15 11:05:15 +0000, 966, 135862
2025-03-15 11:05:16 +0000, 989, 136828
2025-03-15 11:05:17 +0000, 976, 137817
2025-03-15 11:05:18 +0000, 995, 138793
2025-03-15 11:05:19 +0000, 978, 139788
2025-03-15 11:05:20 +0000, 1012, 140766
2025-03-15 11:05:21 +0000, 990, 141778
2025-03-15 11:05:22 +0000, 993, 142768
2025-03-15 11:05:23 +0000, 1002, 143761
2025-03-15 11:05:24 +0000, 1013, 144763
2025-03-15 11:05:25 +0000, 1004, 145776
2025-03-15 11:05:26 +0000, 966, 146780
2025-03-15 11:05:27 +0000, 957, 147746
2025-03-15 11:05:28 +0000, 993, 148703
2025-03-15 11:05:29 +0000, 998, 149696
2025-03-15 11:05:30 +0000, 994, 150694
2025-03-15 11:05:31 +0000, 991, 151688
2025-03-15 11:05:32 +0000, 1029, 152679
2025-03-15 11:05:33 +0000, 1007, 153708
2025-03-15 11:05:34 +0000, 992, 154715
2025-03-15 11:05:35 +0000, 994, 155707
2025-03-15 11:05:36 +0000, 992, 156701
2025-03-15 11:05:37 +0000, 982, 157693
2025-03-15 11:05:38 +0000, 995, 158675
2025-03-15 11:05:39 +0000, 984, 159670
2025-03-15 11:05:40 +0000, 1001, 160654
2025-03-15 11:05:41 +0000, 1009, 161655
2025-03-15 11:05:42 +0000, 1014, 162664
2025-03-15 11:05:43 +0000, 997, 163678
2025-03-15 11:05:44 +0000, 1007, 164675
2025-03-15 11:05:45 +0000, 1001, 165682
2025-03-15 11:05:46 +0000, 959, 166683
2025-03-15 11:05:47 +0000, 946, 167642
2025-03-15 11:05:48 +0000, 987, 168588
2025-03-15 11:05:49 +0000, 993, 169575
2025-03-15 11:05:50 +0000, 978, 170568
2025-03-15 11:05:51 +0000, 1005, 171546
2025-03-15 11:05:52 +0000, 1018, 172551
2025-03-15 11:05:53 +0000, 994, 173569
2025-03-15 11:05:54 +0000, 990, 174563
2025-03-15 11:05:55 +0000, 972, 175553
2025-03-15 11:05:56 +0000, 963, 176525
2025-03-15 11:05:57 +0000, 983, 177488
2025-03-15 11:05:58 +0000, 966, 178471
2025-03-15 11:05:59 +0000, 964, 179437
2025-03-15 11:06:00 +0000, 1002, 180401
2025-03-15 11:06:01 +0000, 1012, 181403
2025-03-15 11:06:02 +0000, 988, 182415
2025-03-15 11:06:03 +0000, 996, 183403
2025-03-15 11:06:04 +0000, 1009, 184399
2025-03-15 11:06:05 +0000, 980, 185408
2025-03-15 11:06:06 +0000, 971, 186388
2025-03-15 11:06:07 +0000, 960, 187359
2025-03-15 11:06:08 +0000, 1002, 188319
2025-03-15 11:06:09 +0000, 964, 189321
2025-03-15 11:06:10 +0000, 991, 190285
2025-03-15 11:06:11 +0000, 982, 191276
2025-03-15 11:06:12 +0000, 1002, 192258
2025-03-15 11:06:13 +0000, 1030, 193260
2025-03-15 11:06:14 +0000, 985, 194290
2025-03-15 11:06:15 +0000, 998, 195275
2025-03-15 11:06:16 +0000, 970, 196273
2025-03-15 11:06:17 +0000, 980, 197243
2025-03-15 11:06:18 +0000, 958, 198223
2025-03-15 11:06:19 +0000, 956, 199181
2025-03-15 11:06:20 +0000, 986, 200137
2025-03-15 11:06:21 +0000, 998, 201123
2025-03-15 11:06:22 +0000, 997, 202121
2025-03-15 11:06:23 +0000, 960, 203118
2025-03-15 11:06:24 +0000, 1015, 204078
2025-03-15 11:06:25 +0000, 987, 205093
2025-03-15 11:06:26 +0000, 990, 206080
2025-03-15 11:06:27 +0000, 942, 207070
2025-03-15 11:06:28 +0000, 968, 208012
2025-03-15 11:06:28 +0000, 1018, 208980
2025-03-15 11:06:29 +0000, 968, 209998
2025-03-15 11:06:30 +0000, 960, 210966
2025-03-15 11:06:31 +0000, 986, 211926
2025-03-15 11:06:32 +0000, 1009, 212912
2025-03-15 11:06:33 +0000, 998, 213921
2025-03-15 11:06:34 +0000, 984, 214919
2025-03-15 11:06:35 +0000, 964, 215903
2025-03-15 11:06:36 +0000, 953, 216867
2025-03-15 11:06:37 +0000, 958, 217820
2025-03-15 11:06:38 +0000, 971, 218778
2025-03-15 11:06:39 +0000, 975, 219749
2025-03-15 11:06:40 +0000, 969, 220724
2025-03-15 11:06:41 +0000, 994, 221693
2025-03-15 11:06:42 +0000, 999, 222687
2025-03-15 11:06:43 +0000, 1008, 223686
2025-03-15 11:06:44 +0000, 994, 224694
2025-03-15 11:06:45 +0000, 976, 225688
2025-03-15 11:06:46 +0000, 937, 226664
2025-03-15 11:06:47 +0000, 942, 227601
2025-03-15 11:06:48 +0000, 969, 228543
2025-03-15 11:06:49 +0000, 982, 229512
2025-03-15 11:06:50 +0000, 978, 230494
2025-03-15 11:06:51 +0000, 972, 231472
2025-03-15 11:06:52 +0000, 981, 232444
2025-03-15 11:06:53 +0000, 984, 233425
2025-03-15 11:06:54 +0000, 958, 234409
2025-03-15 11:06:55 +0000, 967, 235367
2025-03-15 11:06:56 +0000, 936, 236334
2025-03-15 11:06:57 +0000, 960, 237270
2025-03-15 11:06:58 +0000, 958, 238230
2025-03-15 11:06:59 +0000, 971, 239188
2025-03-15 11:07:00 +0000, 975, 240159
2025-03-15 11:07:01 +0000, 1002, 241134
2025-03-15 11:07:02 +0000, 978, 242136
2025-03-15 11:07:03 +0000, 965, 243114
2025-03-15 11:07:04 +0000, 971, 244079
2025-03-15 11:07:05 +0000, 997, 245050
2025-03-15 11:07:06 +0000, 970, 246047
2025-03-15 11:07:07 +0000, 949, 247017
2025-03-15 11:07:07 +0000, 992, 247966
2025-03-15 11:07:08 +0000, 967, 248958
2025-03-15 11:07:09 +0000, 975, 249925
2025-03-15 11:07:10 +0000, 969, 250900
2025-03-15 11:07:11 +0000, 977, 251869
2025-03-15 11:07:12 +0000, 1020, 252846
2025-03-15 11:07:13 +0000, 997, 253866
2025-03-15 11:07:14 +0000, 940, 254863
2025-03-15 11:07:15 +0000, 950, 255803
2025-03-15 11:07:16 +0000, 965, 256753
2025-03-15 11:07:17 +0000, 963, 257718
2025-03-15 11:07:18 +0000, 928, 258681
2025-03-15 11:07:19 +0000, 927, 259609
2025-03-15 11:07:20 +0000, 954, 260536
2025-03-15 11:07:21 +0000, 983, 261490
2025-03-15 11:07:22 +0000, 972, 262473
2025-03-15 11:07:23 +0000, 973, 263445
2025-03-15 11:07:24 +0000, 965, 264418
2025-03-15 11:07:25 +0000, 952, 265383
2025-03-15 11:07:26 +0000, 921, 266335
2025-03-15 11:07:27 +0000, 941, 267256
2025-03-15 11:07:28 +0000, 955, 268197
2025-03-15 11:07:29 +0000, 975, 269152
2025-03-15 11:07:30 +0000, 970, 270127
2025-03-15 11:07:31 +0000, 959, 271097
2025-03-15 11:07:32 +0000, 993, 272056
2025-03-15 11:07:33 +0000, 984, 273049
2025-03-15 11:07:34 +0000, 961, 274033
2025-03-15 11:07:34 +0000, 943, 274994
2025-03-15 11:07:35 +0000, 942, 275937
2025-03-15 11:07:36 +0000, 928, 276879
2025-03-15 11:07:37 +0000, 948, 277807
2025-03-15 11:07:38 +0000, 941, 278755
2025-03-15 11:07:39 +0000, 946, 279696
2025-03-15 11:07:40 +0000, 964, 280642
2025-03-15 11:07:41 +0000, 982, 281606
2025-03-15 11:07:42 +0000, 986, 282588
2025-03-15 11:07:43 +0000, 964, 283574
2025-03-15 11:07:44 +0000, 963, 284538
2025-03-15 11:07:45 +0000, 952, 285501
2025-03-15 11:07:46 +0000, 936, 286453
2025-03-15 11:07:47 +0000, 917, 287389
2025-03-15 11:07:48 +0000, 945, 288306
2025-03-15 11:07:49 +0000, 959, 289251
2025-03-15 11:07:50 +0000, 977, 290210
2025-03-15 11:07:51 +0000, 968, 291187
2025-03-15 11:07:52 +0000, 986, 292155
2025-03-15 11:07:53 +0000, 971, 293141
2025-03-15 11:07:54 +0000, 969, 294112
2025-03-15 11:07:55 +0000, 930, 295081
2025-03-15 11:07:56 +0000, 948, 296011
2025-03-15 11:07:56 +0000, 954, 296959
2025-03-15 11:07:57 +0000, 930, 297913
2025-03-15 11:07:58 +0000, 957, 298843
2025-03-15 11:07:59 +0000, 955, 299800
2025-03-15 11:08:00 +0000, 947, 300755
2025-03-15 11:08:01 +0000, 978, 301702
2025-03-15 11:08:02 +0000, 955, 302680
2025-03-15 11:08:03 +0000, 959, 303635
2025-03-15 11:08:04 +0000, 970, 304594
2025-03-15 11:08:05 +0000, 957, 305564
2025-03-15 11:08:06 +0000, 906, 306521
2025-03-15 11:08:07 +0000, 913, 307427
2025-03-15 11:08:08 +0000, 952, 308340
2025-03-15 11:08:09 +0000, 969, 309292
2025-03-15 11:08:10 +0000, 972, 310261
2025-03-15 11:08:11 +0000, 974, 311233
2025-03-15 11:08:12 +0000, 944, 312207
2025-03-15 11:08:13 +0000, 984, 313151
2025-03-15 11:08:14 +0000, 933, 314135
2025-03-15 11:08:15 +0000, 958, 315068
2025-03-15 11:08:16 +0000, 943, 316026
2025-03-15 11:08:16 +0000, 930, 316969
2025-03-15 11:08:17 +0000, 959, 317899
2025-03-15 11:08:18 +0000, 936, 318858
2025-03-15 11:08:19 +0000, 920, 319794
2025-03-15 11:08:20 +0000, 968, 320714
2025-03-15 11:08:21 +0000, 958, 321682
2025-03-15 11:08:22 +0000, 957, 322640
2025-03-15 11:08:23 +0000, 949, 323597
2025-03-15 11:08:24 +0000, 977, 324546
2025-03-15 11:08:25 +0000, 932, 325523
2025-03-15 11:08:26 +0000, 932, 326455
2025-03-15 11:08:27 +0000, 945, 327387
2025-03-15 11:08:28 +0000, 928, 328332
2025-03-15 11:08:29 +0000, 951, 329260
2025-03-15 11:08:30 +0000, 948, 330211
2025-03-15 11:08:31 +0000, 939, 331159
2025-03-15 11:08:32 +0000, 971, 332098
2025-03-15 11:08:33 +0000, 973, 333069
2025-03-15 11:08:34 +0000, 943, 334042
2025-03-15 11:08:34 +0000, 957, 334985
2025-03-15 11:08:35 +0000, 946, 335942
2025-03-15 11:08:36 +0000, 939, 336888
2025-03-15 11:08:37 +0000, 925, 337827
2025-03-15 11:08:38 +0000, 915, 338752
2025-03-15 11:08:39 +0000, 952, 339667
2025-03-15 11:08:40 +0000, 958, 340619
2025-03-15 11:08:41 +0000, 970, 341577
2025-03-15 11:08:42 +0000, 951, 342547
2025-03-15 11:08:43 +0000, 958, 343498
2025-03-15 11:08:44 +0000, 955, 344456
2025-03-15 11:08:45 +0000, 958, 345411
2025-03-15 11:08:46 +0000, 925, 346369
2025-03-15 11:08:47 +0000, 929, 347294
2025-03-15 11:08:48 +0000, 941, 348223
2025-03-15 11:08:49 +0000, 945, 349164
2025-03-15 11:08:50 +0000, 933, 350109
2025-03-15 11:08:51 +0000, 932, 351042
2025-03-15 11:08:51 +0000, 950, 351974
2025-03-15 11:08:52 +0000, 958, 352924
2025-03-15 11:08:53 +0000, 967, 353882
2025-03-15 11:08:54 +0000, 935, 354849
2025-03-15 11:08:55 +0000, 952, 355784
2025-03-15 11:08:56 +0000, 966, 356736
2025-03-15 11:08:57 +0000, 932, 357702
2025-03-15 11:08:58 +0000, 904, 358634
2025-03-15 11:08:59 +0000, 928, 359538
2025-03-15 11:09:00 +0000, 954, 360466
2025-03-15 11:09:01 +0000, 946, 361420
2025-03-15 11:09:02 +0000, 951, 362366
2025-03-15 11:09:03 +0000, 952, 363317
2025-03-15 11:09:04 +0000, 949, 364269
2025-03-15 11:09:05 +0000, 941, 365218
2025-03-15 11:09:06 +0000, 921, 366159
2025-03-15 11:09:07 +0000, 939, 367080
2025-03-15 11:09:08 +0000, 926, 368019
2025-03-15 11:09:08 +0000, 933, 368945
2025-03-15 11:09:09 +0000, 939, 369878
2025-03-15 11:09:10 +0000, 953, 370817
2025-03-15 11:09:11 +0000, 946, 371770
2025-03-15 11:09:12 +0000, 974, 372716
2025-03-15 11:09:13 +0000, 968, 373690
2025-03-15 11:09:14 +0000, 947, 374658
2025-03-15 11:09:15 +0000, 948, 375605
2025-03-15 11:09:16 +0000, 931, 376553
2025-03-15 11:09:17 +0000, 948, 377484
2025-03-15 11:09:18 +0000, 914, 378432
2025-03-15 11:09:19 +0000, 923, 379346
2025-03-15 11:09:20 +0000, 964, 380269
2025-03-15 11:09:21 +0000, 974, 381233
2025-03-15 11:09:22 +0000, 956, 382207
2025-03-15 11:09:23 +0000, 934, 383163
2025-03-15 11:09:24 +0000, 960, 384097
2025-03-15 11:09:25 +0000, 945, 385057
2025-03-15 11:09:26 +0000, 923, 386002
2025-03-15 11:09:26 +0000, 910, 386925
2025-03-15 11:09:27 +0000, 928, 387835
2025-03-15 11:09:28 +0000, 916, 388763
2025-03-15 11:09:29 +0000, 949, 389679
2025-03-15 11:09:30 +0000, 943, 390628
2025-03-15 11:09:31 +0000, 944, 391571
2025-03-15 11:09:32 +0000, 980, 392515
2025-03-15 11:09:33 +0000, 971, 393495
2025-03-15 11:09:34 +0000, 935, 394466
2025-03-15 11:09:35 +0000, 924, 395401
2025-03-15 11:09:36 +0000, 945, 396325
2025-03-15 11:09:37 +0000, 919, 397270
2025-03-15 11:09:38 +0000, 922, 398189
2025-03-15 11:09:39 +0000, 918, 399111
2025-03-15 11:09:40 +0000, 946, 400029
2025-03-15 11:09:40 +0000, 966, 400975
2025-03-15 11:09:41 +0000, 961, 401941
2025-03-15 11:09:42 +0000, 964, 402902
2025-03-15 11:09:43 +0000, 956, 403866
2025-03-15 11:09:44 +0000, 952, 404822
2025-03-15 11:09:45 +0000, 926, 405774
2025-03-15 11:09:46 +0000, 931, 406700
2025-03-15 11:09:47 +0000, 930, 407631
2025-03-15 11:09:48 +0000, 958, 408561
2025-03-15 11:09:49 +0000, 938, 409519
2025-03-15 11:09:50 +0000, 944, 410457
2025-03-15 11:09:51 +0000, 949, 411401
2025-03-15 11:09:52 +0000, 966, 412350
2025-03-15 11:09:53 +0000, 969, 413316
2025-03-15 11:09:54 +0000, 928, 414285
2025-03-15 11:09:55 +0000, 944, 415213
2025-03-15 11:09:56 +0000, 946, 416157
2025-03-15 11:09:57 +0000, 954, 417103
2025-03-15 11:09:58 +0000, 958, 418057
2025-03-15 11:09:59 +0000, 923, 419015
2025-03-15 11:09:59 +0000, 945, 419938
2025-03-15 11:10:00 +0000, 965, 420883
2025-03-15 11:10:01 +0000, 988, 421848
2025-03-15 11:10:02 +0000, 932, 422836
2025-03-15 11:10:03 +0000, 961, 423768
2025-03-15 11:10:04 +0000, 942, 424729
2025-03-15 11:10:05 +0000, 915, 425671
2025-03-15 11:10:06 +0000, 902, 426586
2025-03-15 11:10:07 +0000, 908, 427488
2025-03-15 11:10:08 +0000, 953, 428396
2025-03-15 11:10:09 +0000, 940, 429349
2025-03-15 11:10:10 +0000, 944, 430289
2025-03-15 11:10:11 +0000, 937, 431233
2025-03-15 11:10:12 +0000, 975, 432170
2025-03-15 11:10:13 +0000, 961, 433145
2025-03-15 11:10:14 +0000, 972, 434106
2025-03-15 11:10:15 +0000, 927, 435078
2025-03-15 11:10:16 +0000, 931, 436005
2025-03-15 11:10:16 +0000, 946, 436936
2025-03-15 11:10:17 +0000, 937, 437882
2025-03-15 11:10:18 +0000, 947, 438819
2025-03-15 11:10:19 +0000, 946, 439766
2025-03-15 11:10:20 +0000, 952, 440712
2025-03-15 11:10:21 +0000, 963, 441664
2025-03-15 11:10:22 +0000, 952, 442627
2025-03-15 11:10:23 +0000, 967, 443579
2025-03-15 11:10:24 +0000, 969, 444546
2025-03-15 11:10:25 +0000, 952, 445515
2025-03-15 11:10:26 +0000, 943, 446467
2025-03-15 11:10:27 +0000, 922, 447410
2025-03-15 11:10:28 +0000, 942, 448332
2025-03-15 11:10:29 +0000, 957, 449274
2025-03-15 11:10:30 +0000, 970, 450231
2025-03-15 11:10:31 +0000, 954, 451201
2025-03-15 11:10:32 +0000, 967, 452155
2025-03-15 11:10:33 +0000, 966, 453122
2025-03-15 11:10:34 +0000, 970, 454088
2025-03-15 11:10:35 +0000, 937, 455058
2025-03-15 11:10:35 +0000, 949, 455995
2025-03-15 11:10:36 +0000, 927, 456944
2025-03-15 11:10:37 +0000, 954, 457871
2025-03-15 11:10:38 +0000, 919, 458825
2025-03-15 11:10:39 +0000, 940, 459744
2025-03-15 11:10:40 +0000, 984, 460684
2025-03-15 11:10:41 +0000, 959, 461668
2025-03-15 11:10:42 +0000, 963, 462627
2025-03-15 11:10:43 +0000, 964, 463590
2025-03-15 11:10:44 +0000, 957, 464554
2025-03-15 11:10:45 +0000, 975, 465511
2025-03-15 11:10:46 +0000, 956, 466486
2025-03-15 11:10:47 +0000, 910, 467442
2025-03-15 11:10:48 +0000, 932, 468352
2025-03-15 11:10:49 +0000, 970, 469284
2025-03-15 11:10:50 +0000, 941, 470254
2025-03-15 11:10:51 +0000, 955, 471195
2025-03-15 11:10:52 +0000, 979, 472150
2025-03-15 11:10:53 +0000, 992, 473129
2025-03-15 11:10:54 +0000, 963, 474121
2025-03-15 11:10:55 +0000, 950, 475084
2025-03-15 11:10:56 +0000, 941, 476034
2025-03-15 11:10:56 +0000, 971, 476975
2025-03-15 11:10:57 +0000, 940, 477946
2025-03-15 11:10:58 +0000, 945, 478886
2025-03-15 11:10:59 +0000, 951, 479831
2025-03-15 11:11:00 +0000, 980, 480782
2025-03-15 11:11:01 +0000, 978, 481762
2025-03-15 11:11:02 +0000, 967, 482740
2025-03-15 11:11:03 +0000, 957, 483707
2025-03-15 11:11:04 +0000, 984, 484664
2025-03-15 11:11:05 +0000, 979, 485648
2025-03-15 11:11:06 +0000, 944, 486627
2025-03-15 11:11:07 +0000, 950, 487571
2025-03-15 11:11:08 +0000, 968, 488521
2025-03-15 11:11:09 +0000, 977, 489489
2025-03-15 11:11:10 +0000, 966, 490466
2025-03-15 11:11:11 +0000, 972, 491432
2025-03-15 11:11:12 +0000, 998, 492404
2025-03-15 11:11:13 +0000, 988, 493402
2025-03-15 11:11:14 +0000, 954, 494390
2025-03-15 11:11:15 +0000, 954, 495344
2025-03-15 11:11:16 +0000, 936, 496298
2025-03-15 11:11:17 +0000, 960, 497234
2025-03-15 11:11:18 +0000, 954, 498194
2025-03-15 11:11:19 +0000, 964, 499148
2025-03-15 11:11:20 +0000, 972, 500112
2025-03-15 11:11:21 +0000, 999, 501084
2025-03-15 11:11:22 +0000, 982, 502083
2025-03-15 11:11:23 +0000, 961, 503065
2025-03-15 11:11:24 +0000, 961, 504026
2025-03-15 11:11:24 +0000, 967, 504987
2025-03-15 11:11:25 +0000, 944, 505954
2025-03-15 11:11:26 +0000, 952, 506898
2025-03-15 11:11:27 +0000, 949, 507850
2025-03-15 11:11:28 +0000, 975, 508799
2025-03-15 11:11:29 +0000, 972, 509774
2025-03-15 11:11:30 +0000, 981, 510746
2025-03-15 11:11:31 +0000, 994, 511727
2025-03-15 11:11:32 +0000, 988, 512721
2025-03-15 11:11:33 +0000, 984, 513709
2025-03-15 11:11:34 +0000, 959, 514693
2025-03-15 11:11:35 +0000, 941, 515652
2025-03-15 11:11:36 +0000, 975, 516593
2025-03-15 11:11:37 +0000, 977, 517568
2025-03-15 11:11:38 +0000, 952, 518545
2025-03-15 11:11:39 +0000, 955, 519497
2025-03-15 11:11:40 +0000, 998, 520452
2025-03-15 11:11:41 +0000, 966, 521450
2025-03-15 11:11:42 +0000, 986, 522416
2025-03-15 11:11:43 +0000, 981, 523402
2025-03-15 11:11:44 +0000, 979, 524383
2025-03-15 11:11:45 +0000, 997, 525362
2025-03-15 11:11:46 +0000, 969, 526359
2025-03-15 11:11:47 +0000, 947, 527328
2025-03-15 11:11:48 +0000, 965, 528275
2025-03-15 11:11:49 +0000, 973, 529240
2025-03-15 11:11:50 +0000, 969, 530213
2025-03-15 11:11:51 +0000, 962, 531182
2025-03-15 11:11:52 +0000, 1011, 532144
2025-03-15 11:11:53 +0000, 1014, 533155
2025-03-15 11:11:54 +0000, 992, 534169
2025-03-15 11:11:55 +0000, 953, 535161
2025-03-15 11:11:56 +0000, 994, 536114
2025-03-15 11:11:57 +0000, 996, 537108
2025-03-15 11:11:58 +0000, 964, 538104
2025-03-15 11:11:59 +0000, 949, 539068
2025-03-15 11:12:00 +0000, 969, 540017
2025-03-15 11:12:00 +0000, 1004, 540986
2025-03-15 11:12:01 +0000, 984, 541990
2025-03-15 11:12:02 +0000, 985, 542974
2025-03-15 11:12:03 +0000, 1002, 543959
2025-03-15 11:12:04 +0000, 972, 544961
2025-03-15 11:12:05 +0000, 997, 545933
2025-03-15 11:12:06 +0000, 975, 546930
2025-03-15 11:12:07 +0000, 949, 547905
2025-03-15 11:12:08 +0000, 963, 548854
2025-03-15 11:12:09 +0000, 979, 549817
2025-03-15 11:12:10 +0000, 967, 550796
2025-03-15 11:12:11 +0000, 989, 551763
2025-03-15 11:12:12 +0000, 976, 552752
2025-03-15 11:12:13 +0000, 995, 553728
2025-03-15 11:12:14 +0000, 998, 554723
2025-03-15 11:12:15 +0000, 958, 555721
2025-03-15 11:12:16 +0000, 975, 556679
2025-03-15 11:12:17 +0000, 954, 557654
2025-03-15 11:12:18 +0000, 971, 558608
2025-03-15 11:12:19 +0000, 971, 559579
2025-03-15 11:12:20 +0000, 1021, 560550
