date, rr, since start
2025-03-20 09:11:28 +0000, 726, 88655
2025-03-20 09:11:29 +0000, 714, 89381
2025-03-20 09:11:30 +0000, 717, 90095
2025-03-20 09:11:30 +0000, 737, 90812
2025-03-20 09:11:31 +0000, 691, 91549
2025-03-20 09:11:32 +0000, 748, 92240
2025-03-20 09:11:32 +0000, 721, 92988
2025-03-20 09:11:33 +0000, 723, 93709
2025-03-20 09:11:34 +0000, 727, 94432
2025-03-20 09:11:35 +0000, 722, 95159
2025-03-20 09:11:35 +0000, 701, 95881
2025-03-20 09:11:36 +0000, 706, 96582
2025-03-20 09:11:37 +0000, 698, 97288
2025-03-20 09:11:37 +0000, 701, 97986
2025-03-20 09:11:38 +0000, 677, 98687
2025-03-20 09:11:39 +0000, 724, 99364
2025-03-20 09:11:40 +0000, 710, 100088
2025-03-20 09:11:40 +0000, 731, 100798
2025-03-20 09:11:41 +0000, 732, 101529
2025-03-20 09:11:42 +0000, 734, 102261
2025-03-20 09:11:42 +0000, 749, 102995
2025-03-20 09:11:43 +0000, 737, 103744
2025-03-20 09:11:44 +0000, 702, 104481
2025-03-20 09:11:45 +0000, 715, 105183
2025-03-20 09:11:45 +0000, 706, 105898
2025-03-20 09:11:46 +0000, 708, 106604
2025-03-20 09:11:47 +0000, 684, 107312
2025-03-20 09:11:47 +0000, 697, 107996
2025-03-20 09:11:48 +0000, 711, 108693
2025-03-20 09:11:49 +0000, 701, 109404
2025-03-20 09:11:50 +0000, 718, 110105
2025-03-20 09:11:50 +0000, 717, 110823
2025-03-20 09:11:51 +0000, 714, 111540
2025-03-20 09:11:52 +0000, 761, 112254
2025-03-20 09:11:53 +0000, 716, 113015
2025-03-20 09:11:53 +0000, 756, 113731
2025-03-20 09:11:54 +0000, 714, 114487
2025-03-20 09:11:55 +0000, 720, 115201
2025-03-20 09:11:55 +0000, 663, 115921
2025-03-20 09:11:56 +0000, 723, 116584
2025-03-20 09:11:57 +0000, 692, 117307
2025-03-20 09:11:57 +0000, 710, 117999
2025-03-20 09:11:58 +0000, 694, 118709
2025-03-20 09:11:59 +0000, 692, 119403
2025-03-20 09:12:00 +0000, 736, 120095
2025-03-20 09:12:00 +0000, 719, 120831
2025-03-20 09:12:01 +0000, 763, 121550
2025-03-20 09:12:02 +0000, 730, 122313
2025-03-20 09:12:03 +0000, 715, 123043
2025-03-20 09:12:03 +0000, 705, 123758
2025-03-20 09:12:04 +0000, 718, 124463
2025-03-20 09:12:05 +0000, 745, 125181
2025-03-20 09:12:05 +0000, 671, 125926
2025-03-20 09:12:06 +0000, 674, 126597
2025-03-20 09:12:07 +0000, 675, 127271
2025-03-20 09:12:07 +0000, 695, 127946
2025-03-20 09:12:08 +0000, 707, 128641
2025-03-20 09:12:09 +0000, 713, 129348
2025-03-20 09:12:10 +0000, 710, 130061
2025-03-20 09:12:10 +0000, 708, 130771
2025-03-20 09:12:11 +0000, 702, 131479
2025-03-20 09:12:12 +0000, 767, 132181
2025-03-20 09:12:12 +0000, 757, 132948
2025-03-20 09:12:13 +0000, 745, 133705
2025-03-20 09:12:14 +0000, 713, 134450
2025-03-20 09:12:15 +0000, 699, 135163
2025-03-20 09:12:15 +0000, 701, 135862
2025-03-20 09:12:16 +0000, 692, 136563
2025-03-20 09:12:17 +0000, 708, 137255
2025-03-20 09:12:17 +0000, 683, 137963
2025-03-20 09:12:18 +0000, 651, 138646
2025-03-20 09:12:19 +0000, 699, 139297
2025-03-20 09:12:19 +0000, 729, 139996
2025-03-20 09:12:20 +0000, 734, 140725
2025-03-20 09:12:21 +0000, 724, 141459
2025-03-20 09:12:22 +0000, 709, 142183
2025-03-20 09:12:22 +0000, 741, 142892
2025-03-20 09:12:23 +0000, 725, 143633
2025-03-20 09:12:24 +0000, 732, 144358
2025-03-20 09:12:25 +0000, 722, 145090
2025-03-20 09:12:25 +0000, 1132, 145812
2025-03-20 09:12:26 +0000, 662, 146944
2025-03-20 09:12:27 +0000, 681, 147606
2025-03-20 09:12:28 +0000, 672, 148287
2025-03-20 09:12:28 +0000, 706, 148959
2025-03-20 09:12:29 +0000, 731, 149665
2025-03-20 09:12:30 +0000, 700, 150396
2025-03-20 09:12:31 +0000, 714, 151096
2025-03-20 09:12:31 +0000, 719, 151810
2025-03-20 09:12:32 +0000, 753, 152529
2025-03-20 09:12:33 +0000, 743, 153282
2025-03-20 09:12:34 +0000, 720, 154025
2025-03-20 09:12:34 +0000, 702, 154745
2025-03-20 09:12:35 +0000, 683, 155447
2025-03-20 09:12:36 +0000, 701, 156130
2025-03-20 09:12:36 +0000, 687, 156831
2025-03-20 09:12:37 +0000, 693, 157518
2025-03-20 09:12:38 +0000, 689, 158211
2025-03-20 09:12:38 +0000, 706, 158900
2025-03-20 09:12:39 +0000, 705, 159606
2025-03-20 09:12:40 +0000, 708, 160311
2025-03-20 09:12:41 +0000, 729, 161019
2025-03-20 09:12:41 +0000, 740, 161748
2025-03-20 09:12:42 +0000, 717, 162488
2025-03-20 09:12:43 +0000, 1200, 163205
2025-03-20 09:12:44 +0000, 709, 164405
2025-03-20 09:12:45 +0000, 726, 165114
2025-03-20 09:12:45 +0000, 718, 165840
2025-03-20 09:12:46 +0000, 685, 166558
2025-03-20 09:12:47 +0000, 674, 167243
2025-03-20 09:12:47 +0000, 654, 167917
2025-03-20 09:12:48 +0000, 706, 168571
2025-03-20 09:12:49 +0000, 718, 169277
2025-03-20 09:12:49 +0000, 709, 169995
2025-03-20 09:12:50 +0000, 697, 170704
2025-03-20 09:12:51 +0000, 710, 171401
2025-03-20 09:12:52 +0000, 737, 172111
2025-03-20 09:12:52 +0000, 710, 172848
2025-03-20 09:12:53 +0000, 722, 173558
2025-03-20 09:12:54 +0000, 711, 174280
2025-03-20 09:12:54 +0000, 689, 174991
2025-03-20 09:12:55 +0000, 715, 175680
2025-03-20 09:12:56 +0000, 700, 176395
2025-03-20 09:12:57 +0000, 688, 177095
2025-03-20 09:12:57 +0000, 696, 177783
2025-03-20 09:12:58 +0000, 667, 178479
2025-03-20 09:12:59 +0000, 681, 179146
2025-03-20 09:12:59 +0000, 684, 179827
2025-03-20 09:13:00 +0000, 722, 180511
2025-03-20 09:13:01 +0000, 719, 181233
2025-03-20 09:13:01 +0000, 697, 181952
2025-03-20 09:13:02 +0000, 718, 182649
2025-03-20 09:13:03 +0000, 717, 183367
2025-03-20 09:13:04 +0000, 709, 184084
2025-03-20 09:13:04 +0000, 712, 184793
2025-03-20 09:13:05 +0000, 711, 185505
2025-03-20 09:13:06 +0000, 673, 186216
2025-03-20 09:13:06 +0000, 673, 186889
2025-03-20 09:13:07 +0000, 666, 187562
2025-03-20 09:13:08 +0000, 702, 188228
2025-03-20 09:13:08 +0000, 698, 188930
2025-03-20 09:13:09 +0000, 724, 189628
2025-03-20 09:13:10 +0000, 696, 190352
2025-03-20 09:13:11 +0000, 702, 191048
2025-03-20 09:13:11 +0000, 717, 191750
2025-03-20 09:13:12 +0000, 716, 192467
2025-03-20 09:13:13 +0000, 758, 193183
2025-03-20 09:13:13 +0000, 716, 193941
2025-03-20 09:13:14 +0000, 698, 194657
2025-03-20 09:13:15 +0000, 683, 195355
2025-03-20 09:13:16 +0000, 679, 196038
2025-03-20 09:13:16 +0000, 709, 196717
2025-03-20 09:13:17 +0000, 697, 197426
2025-03-20 09:13:18 +0000, 678, 198123
2025-03-20 09:13:18 +0000, 664, 198801
2025-03-20 09:13:19 +0000, 668, 199465
2025-03-20 09:13:20 +0000, 706, 200133
2025-03-20 09:13:20 +0000, 733, 200839
2025-03-20 09:13:21 +0000, 719, 201572
2025-03-20 09:13:22 +0000, 687, 202291
2025-03-20 09:13:22 +0000, 712, 202978
2025-03-20 09:13:23 +0000, 716, 203690
2025-03-20 09:13:24 +0000, 687, 204406
2025-03-20 09:13:25 +0000, 703, 205093
2025-03-20 09:13:25 +0000, 688, 205796
2025-03-20 09:13:26 +0000, 663, 206484
2025-03-20 09:13:27 +0000, 661, 207147
2025-03-20 09:13:27 +0000, 656, 207808
2025-03-20 09:13:28 +0000, 689, 208464
2025-03-20 09:13:29 +0000, 707, 209153
2025-03-20 09:13:29 +0000, 704, 209860
2025-03-20 09:13:30 +0000, 679, 210564
2025-03-20 09:13:31 +0000, 681, 211243
2025-03-20 09:13:31 +0000, 718, 211924
2025-03-20 09:13:32 +0000, 717, 212642
2025-03-20 09:13:33 +0000, 710, 213359
2025-03-20 09:13:34 +0000, 692, 214069
2025-03-20 09:13:34 +0000, 705, 214761
2025-03-20 09:13:35 +0000, 693, 215466
2025-03-20 09:13:36 +0000, 685, 216159
2025-03-20 09:13:36 +0000, 683, 216844
2025-03-20 09:13:37 +0000, 676, 217527
2025-03-20 09:13:38 +0000, 666, 218203
2025-03-20 09:13:38 +0000, 656, 218869
2025-03-20 09:13:39 +0000, 669, 219525
2025-03-20 09:13:40 +0000, 695, 220194
2025-03-20 09:13:40 +0000, 714, 220889
2025-03-20 09:13:41 +0000, 708, 221603
2025-03-20 09:13:42 +0000, 573, 222311
2025-03-20 09:13:42 +0000, 711, 222884
2025-03-20 09:13:43 +0000, 687, 223595
2025-03-20 09:13:44 +0000, 687, 224282
2025-03-20 09:13:44 +0000, 715, 224969
2025-03-20 09:13:45 +0000, 708, 225684
2025-03-20 09:13:46 +0000, 674, 226392
2025-03-20 09:13:47 +0000, 638, 227066
2025-03-20 09:13:47 +0000, 679, 227704
2025-03-20 09:13:48 +0000, 673, 228383
2025-03-20 09:13:49 +0000, 700, 229056
2025-03-20 09:13:49 +0000, 709, 229756
2025-03-20 09:13:50 +0000, 668, 230465
2025-03-20 09:13:51 +0000, 665, 231133
2025-03-20 09:13:51 +0000, 683, 231798
2025-03-20 09:13:52 +0000, 714, 232481
2025-03-20 09:13:53 +0000, 695, 233195
2025-03-20 09:13:53 +0000, 701, 233890
2025-03-20 09:13:54 +0000, 679, 234591
2025-03-20 09:13:55 +0000, 673, 235270
2025-03-20 09:13:55 +0000, 688, 235943
2025-03-20 09:13:56 +0000, 702, 236631
2025-03-20 09:13:57 +0000, 704, 237333
2025-03-20 09:13:58 +0000, 696, 238037
2025-03-20 09:13:58 +0000, 657, 238733
2025-03-20 09:13:59 +0000, 670, 239390
2025-03-20 09:14:00 +0000, 682, 240060
2025-03-20 09:14:00 +0000, 719, 240742
2025-03-20 09:14:01 +0000, 664, 241461
2025-03-20 09:14:02 +0000, 702, 242125
2025-03-20 09:14:02 +0000, 685, 242827
2025-03-20 09:14:03 +0000, 699, 243512
2025-03-20 09:14:04 +0000, 684, 244211
2025-03-20 09:14:04 +0000, 717, 244895
2025-03-20 09:14:05 +0000, 692, 245612
2025-03-20 09:14:06 +0000, 677, 246304
2025-03-20 09:14:06 +0000, 636, 246981
2025-03-20 09:14:07 +0000, 665, 247617
2025-03-20 09:14:08 +0000, 666, 248282
2025-03-20 09:14:08 +0000, 694, 248948
2025-03-20 09:14:09 +0000, 677, 249642
2025-03-20 09:14:10 +0000, 680, 250319
2025-03-20 09:14:10 +0000, 687, 250999
2025-03-20 09:14:11 +0000, 726, 251686
2025-03-20 09:14:12 +0000, 708, 252412
2025-03-20 09:14:13 +0000, 715, 253120
2025-03-20 09:14:13 +0000, 687, 253835
2025-03-20 09:14:14 +0000, 1151, 254522
2025-03-20 09:14:15 +0000, 660, 255673
2025-03-20 09:14:16 +0000, 685, 256333
2025-03-20 09:14:17 +0000, 684, 257018
2025-03-20 09:14:17 +0000, 656, 257702
2025-03-20 09:14:18 +0000, 646, 258358
2025-03-20 09:14:19 +0000, 659, 259004
2025-03-20 09:14:19 +0000, 679, 259663
2025-03-20 09:14:20 +0000, 690, 260342
2025-03-20 09:14:21 +0000, 1200, 261032
2025-03-20 09:14:22 +0000, 697, 262232
2025-03-20 09:14:22 +0000, 657, 262929
2025-03-20 09:14:23 +0000, 684, 263586
2025-03-20 09:14:24 +0000, 721, 264270
2025-03-20 09:14:24 +0000, 682, 264991
2025-03-20 09:14:25 +0000, 684, 265673
2025-03-20 09:14:26 +0000, 646, 266357
2025-03-20 09:14:27 +0000, 604, 267003
2025-03-20 09:14:27 +0000, 643, 267607
2025-03-20 09:14:28 +0000, 660, 268250
2025-03-20 09:14:28 +0000, 681, 268910
2025-03-20 09:14:29 +0000, 683, 269591
2025-03-20 09:14:30 +0000, 671, 270274
2025-03-20 09:14:30 +0000, 660, 270945
2025-03-20 09:14:31 +0000, 705, 271605
2025-03-20 09:14:32 +0000, 690, 272310
2025-03-20 09:14:33 +0000, 683, 273000
2025-03-20 09:14:33 +0000, 695, 273683
2025-03-20 09:14:34 +0000, 696, 274378
2025-03-20 09:14:35 +0000, 628, 275074
2025-03-20 09:14:35 +0000, 656, 275702
2025-03-20 09:14:36 +0000, 651, 276358
2025-03-20 09:14:37 +0000, 687, 277009
2025-03-20 09:14:37 +0000, 660, 277696
2025-03-20 09:14:38 +0000, 684, 278356
2025-03-20 09:14:39 +0000, 611, 279040
2025-03-20 09:14:39 +0000, 665, 279651
2025-03-20 09:14:40 +0000, 722, 280316
2025-03-20 09:14:41 +0000, 679, 281038
2025-03-20 09:14:41 +0000, 686, 281717
2025-03-20 09:14:42 +0000, 664, 282403
2025-03-20 09:14:43 +0000, 686, 283067
2025-03-20 09:14:43 +0000, 658, 283753
2025-03-20 09:14:44 +0000, 655, 284411
2025-03-20 09:14:45 +0000, 666, 285066
2025-03-20 09:14:45 +0000, 690, 285732
2025-03-20 09:14:46 +0000, 661, 286422
2025-03-20 09:14:47 +0000, 673, 287083
2025-03-20 09:14:47 +0000, 490, 287756
2025-03-20 09:14:48 +0000, 638, 288246
2025-03-20 09:14:48 +0000, 693, 288884
2025-03-20 09:14:49 +0000, 691, 289577
2025-03-20 09:14:50 +0000, 688, 290268
2025-03-20 09:14:50 +0000, 645, 290956
2025-03-20 09:14:51 +0000, 682, 291601
2025-03-20 09:14:52 +0000, 698, 292283
2025-03-20 09:14:52 +0000, 691, 292981
2025-03-20 09:14:53 +0000, 680, 293672
2025-03-20 09:14:54 +0000, 667, 294352
2025-03-20 09:14:55 +0000, 651, 295019
2025-03-20 09:14:55 +0000, 644, 295670
2025-03-20 09:14:56 +0000, 694, 296314
2025-03-20 09:14:57 +0000, 650, 297008
2025-03-20 09:14:57 +0000, 635, 297658
2025-03-20 09:14:58 +0000, 624, 298293
2025-03-20 09:14:58 +0000, 658, 298917
2025-03-20 09:14:59 +0000, 653, 299575
2025-03-20 09:15:00 +0000, 664, 300228
2025-03-20 09:15:00 +0000, 687, 300892
2025-03-20 09:15:01 +0000, 697, 301579
2025-03-20 09:15:02 +0000, 672, 302276
2025-03-20 09:15:02 +0000, 662, 302948
2025-03-20 09:15:03 +0000, 667, 303610
2025-03-20 09:15:04 +0000, 644, 304277
2025-03-20 09:15:04 +0000, 653, 304921
2025-03-20 09:15:05 +0000, 666, 305574
2025-03-20 09:15:06 +0000, 656, 306240
2025-03-20 09:15:06 +0000, 612, 306896
2025-03-20 09:15:07 +0000, 628, 307508
2025-03-20 09:15:08 +0000, 658, 308136
2025-03-20 09:15:08 +0000, 650, 308794
2025-03-20 09:15:09 +0000, 664, 309444
2025-03-20 09:15:10 +0000, 666, 310108
2025-03-20 09:15:10 +0000, 652, 310774
2025-03-20 09:15:11 +0000, 646, 311426
2025-03-20 09:15:12 +0000, 675, 312072
2025-03-20 09:15:12 +0000, 682, 312747
2025-03-20 09:15:13 +0000, 693, 313429
2025-03-20 09:15:14 +0000, 675, 314122
2025-03-20 09:15:14 +0000, 632, 314797
2025-03-20 09:15:15 +0000, 658, 315429
2025-03-20 09:15:16 +0000, 660, 316087
2025-03-20 09:15:16 +0000, 629, 316747
2025-03-20 09:15:17 +0000, 656, 317376
2025-03-20 09:15:18 +0000, 635, 318032
2025-03-20 09:15:18 +0000, 631, 318667
2025-03-20 09:15:19 +0000, 666, 319298
2025-03-20 09:15:19 +0000, 634, 319964
2025-03-20 09:15:20 +0000, 690, 320598
2025-03-20 09:15:21 +0000, 682, 321288
2025-03-20 09:15:21 +0000, 694, 321970
2025-03-20 09:15:22 +0000, 667, 322664
2025-03-20 09:15:23 +0000, 661, 323331
2025-03-20 09:15:23 +0000, 689, 323992
2025-03-20 09:15:24 +0000, 673, 324681
2025-03-20 09:15:25 +0000, 670, 325354
2025-03-20 09:15:26 +0000, 639, 326024
2025-03-20 09:15:26 +0000, 636, 326663
2025-03-20 09:15:27 +0000, 620, 327299
2025-03-20 09:15:27 +0000, 625, 327919
2025-03-20 09:15:28 +0000, 647, 328544
2025-03-20 09:15:29 +0000, 651, 329191
2025-03-20 09:15:29 +0000, 669, 329842
2025-03-20 09:15:30 +0000, 637, 330511
2025-03-20 09:15:31 +0000, 676, 331148
2025-03-20 09:15:31 +0000, 675, 331824
2025-03-20 09:15:32 +0000, 694, 332499
2025-03-20 09:15:33 +0000, 665, 333193
2025-03-20 09:15:33 +0000, 654, 333858
2025-03-20 09:15:34 +0000, 645, 334512
2025-03-20 09:15:35 +0000, 640, 335157
2025-03-20 09:15:35 +0000, 648, 335797
2025-03-20 09:15:36 +0000, 658, 336445
2025-03-20 09:15:37 +0000, 632, 337103
2025-03-20 09:15:37 +0000, 628, 337735
2025-03-20 09:15:38 +0000, 624, 338363
2025-03-20 09:15:38 +0000, 638, 338987
2025-03-20 09:15:39 +0000, 623, 339625
2025-03-20 09:15:40 +0000, 665, 340248
2025-03-20 09:15:40 +0000, 690, 340913
2025-03-20 09:15:41 +0000, 711, 341603
2025-03-20 09:15:42 +0000, 678, 342314
2025-03-20 09:15:42 +0000, 654, 342992
2025-03-20 09:15:43 +0000, 641, 343646
2025-03-20 09:15:44 +0000, 665, 344287
2025-03-20 09:15:44 +0000, 694, 344952
2025-03-20 09:15:45 +0000, 680, 345646
2025-03-20 09:15:46 +0000, 631, 346326
2025-03-20 09:15:46 +0000, 628, 346957
2025-03-20 09:15:47 +0000, 626, 347585
2025-03-20 09:15:48 +0000, 631, 348211
2025-03-20 09:15:48 +0000, 645, 348842
2025-03-20 09:15:49 +0000, 671, 349487
2025-03-20 09:15:50 +0000, 671, 350158
2025-03-20 09:15:50 +0000, 671, 350829
2025-03-20 09:15:51 +0000, 672, 351500
2025-03-20 09:15:52 +0000, 684, 352172
2025-03-20 09:15:52 +0000, 691, 352856
2025-03-20 09:15:53 +0000, 673, 353547
2025-03-20 09:15:54 +0000, 685, 354220
2025-03-20 09:15:54 +0000, 624, 354905
2025-03-20 09:15:55 +0000, 629, 355529
2025-03-20 09:15:56 +0000, 633, 356158
2025-03-20 09:15:56 +0000, 676, 356791
2025-03-20 09:15:57 +0000, 638, 357467
2025-03-20 09:15:58 +0000, 626, 358105
2025-03-20 09:15:58 +0000, 630, 358731
2025-03-20 09:15:59 +0000, 640, 359361
2025-03-20 09:16:00 +0000, 648, 360001
2025-03-20 09:16:00 +0000, 682, 360649
2025-03-20 09:16:01 +0000, 689, 361331
2025-03-20 09:16:02 +0000, 690, 362020
2025-03-20 09:16:02 +0000, 639, 362710
2025-03-20 09:16:03 +0000, 658, 363349
2025-03-20 09:16:04 +0000, 671, 364007
2025-03-20 09:16:04 +0000, 668, 364678
2025-03-20 09:16:05 +0000, 654, 365346
2025-03-20 09:16:06 +0000, 631, 366000
2025-03-20 09:16:06 +0000, 627, 366631
2025-03-20 09:16:07 +0000, 624, 367258
2025-03-20 09:16:07 +0000, 637, 367882
2025-03-20 09:16:08 +0000, 659, 368519
2025-03-20 09:16:09 +0000, 659, 369178
2025-03-20 09:16:09 +0000, 647, 369837
2025-03-20 09:16:10 +0000, 638, 370484
2025-03-20 09:16:11 +0000, 637, 371122
2025-03-20 09:16:11 +0000, 677, 371759
2025-03-20 09:16:12 +0000, 671, 372436
2025-03-20 09:16:13 +0000, 1165, 373107
2025-03-20 09:16:14 +0000, 671, 374272
2025-03-20 09:16:14 +0000, 638, 374943
2025-03-20 09:16:15 +0000, 659, 375581
2025-03-20 09:16:16 +0000, 650, 376240
2025-03-20 09:16:16 +0000, 631, 376890
2025-03-20 09:16:17 +0000, 640, 377521
2025-03-20 09:16:18 +0000, 635, 378161
2025-03-20 09:16:18 +0000, 626, 378796
2025-03-20 09:16:19 +0000, 617, 379422
2025-03-20 09:16:20 +0000, 660, 380039
2025-03-20 09:16:20 +0000, 661, 380699
2025-03-20 09:16:21 +0000, 661, 381360
2025-03-20 09:16:22 +0000, 683, 382021
2025-03-20 09:16:22 +0000, 627, 382704
2025-03-20 09:16:23 +0000, 677, 383331
2025-03-20 09:16:24 +0000, 654, 384008
2025-03-20 09:16:24 +0000, 711, 384662
2025-03-20 09:16:25 +0000, 654, 385373
2025-03-20 09:16:26 +0000, 638, 386027
2025-03-20 09:16:26 +0000, 625, 386665
2025-03-20 09:16:27 +0000, 617, 387290
2025-03-20 09:16:27 +0000, 633, 387907
2025-03-20 09:16:28 +0000, 654, 388540
2025-03-20 09:16:29 +0000, 656, 389194
2025-03-20 09:16:29 +0000, 659, 389850
2025-03-20 09:16:30 +0000, 619, 390509
2025-03-20 09:16:31 +0000, 650, 391128
2025-03-20 09:16:31 +0000, 635, 391778
2025-03-20 09:16:32 +0000, 686, 392413
2025-03-20 09:16:33 +0000, 666, 393099
2025-03-20 09:16:33 +0000, 670, 393765
2025-03-20 09:16:34 +0000, 647, 394435
2025-03-20 09:16:35 +0000, 640, 395082
2025-03-20 09:16:35 +0000, 639, 395722
2025-03-20 09:16:36 +0000, 652, 396361
2025-03-20 09:16:37 +0000, 604, 397013
2025-03-20 09:16:37 +0000, 636, 397617
2025-03-20 09:16:38 +0000, 620, 398253
2025-03-20 09:16:38 +0000, 617, 398873
2025-03-20 09:16:39 +0000, 626, 399490
2025-03-20 09:16:40 +0000, 663, 400116
2025-03-20 09:16:40 +0000, 690, 400779
