date, rr, since start
2025-03-20 11:24:57 +0000, 678, 57510
2025-03-20 11:24:58 +0000, 664, 58188
2025-03-20 11:24:58 +0000, 650, 58852
2025-03-20 11:24:59 +0000, 661, 59502
2025-03-20 11:25:00 +0000, 701, 60163
2025-03-20 11:25:00 +0000, 696, 60864
2025-03-20 11:25:01 +0000, 668, 61560
2025-03-20 11:25:02 +0000, 667, 62228
2025-03-20 11:25:02 +0000, 694, 62895
2025-03-20 11:25:03 +0000, 659, 63589
2025-03-20 11:25:04 +0000, 667, 64248
2025-03-20 11:25:04 +0000, 673, 64915
2025-03-20 11:25:05 +0000, 675, 65588
2025-03-20 11:25:06 +0000, 668, 66263
2025-03-20 11:25:06 +0000, 648, 66931
2025-03-20 11:25:07 +0000, 638, 67579
2025-03-20 11:25:08 +0000, 650, 68217
2025-03-20 11:25:08 +0000, 650, 68867
2025-03-20 11:25:09 +0000, 696, 69517
2025-03-20 11:25:10 +0000, 667, 70213
2025-03-20 11:25:10 +0000, 514, 70880
2025-03-20 11:25:11 +0000, 666, 71394
2025-03-20 11:25:12 +0000, 686, 72060
2025-03-20 11:25:12 +0000, 686, 72746
2025-03-20 11:25:13 +0000, 705, 73432
2025-03-20 11:25:14 +0000, 690, 74137
2025-03-20 11:25:14 +0000, 676, 74827
2025-03-20 11:25:15 +0000, 671, 75503
2025-03-20 11:25:16 +0000, 1200, 76174
2025-03-20 11:25:17 +0000, 671, 77374
2025-03-20 11:25:18 +0000, 673, 78045
2025-03-20 11:25:18 +0000, 645, 78718
2025-03-20 11:25:19 +0000, 653, 79363
2025-03-20 11:25:20 +0000, 1200, 80016
2025-03-20 11:25:21 +0000, 710, 81216
2025-03-20 11:25:21 +0000, 694, 81926
2025-03-20 11:25:22 +0000, 667, 82620
2025-03-20 11:25:23 +0000, 676, 83287
2025-03-20 11:25:23 +0000, 670, 83963
2025-03-20 11:25:24 +0000, 689, 84633
2025-03-20 11:25:25 +0000, 672, 85322
2025-03-20 11:25:25 +0000, 658, 85994
2025-03-20 11:25:26 +0000, 671, 86652
2025-03-20 11:25:27 +0000, 662, 87323
2025-03-20 11:25:27 +0000, 668, 87985
2025-03-20 11:25:28 +0000, 682, 88653
2025-03-20 11:25:29 +0000, 696, 89335
2025-03-20 11:25:30 +0000, 666, 90031
2025-03-20 11:25:30 +0000, 656, 90697
2025-03-20 11:25:31 +0000, 677, 91353
2025-03-20 11:25:32 +0000, 685, 92030
2025-03-20 11:25:32 +0000, 705, 92715
2025-03-20 11:25:33 +0000, 696, 93420
2025-03-20 11:25:34 +0000, 687, 94116
2025-03-20 11:25:34 +0000, 667, 94803
2025-03-20 11:25:35 +0000, 644, 95470
2025-03-20 11:25:36 +0000, 676, 96114
2025-03-20 11:25:36 +0000, 683, 96790
2025-03-20 11:25:37 +0000, 657, 97473
2025-03-20 11:25:38 +0000, 647, 98130
2025-03-20 11:25:38 +0000, 650, 98777
2025-03-20 11:25:39 +0000, 642, 99427
2025-03-20 11:25:40 +0000, 689, 100069
2025-03-20 11:25:40 +0000, 686, 100758
2025-03-20 11:25:41 +0000, 694, 101444
2025-03-20 11:25:42 +0000, 700, 102138
2025-03-20 11:25:42 +0000, 679, 102838
2025-03-20 11:25:43 +0000, 667, 103517
2025-03-20 11:25:44 +0000, 696, 104184
2025-03-20 11:25:44 +0000, 709, 104880
2025-03-20 11:25:45 +0000, 690, 105589
2025-03-20 11:25:46 +0000, 686, 106279
2025-03-20 11:25:46 +0000, 658, 106965
2025-03-20 11:25:47 +0000, 651, 107623
2025-03-20 11:25:48 +0000, 666, 108274
2025-03-20 11:25:48 +0000, 686, 108940
2025-03-20 11:25:49 +0000, 686, 109626
2025-03-20 11:25:50 +0000, 660, 110312
2025-03-20 11:25:50 +0000, 687, 110972
2025-03-20 11:25:51 +0000, 682, 111659
2025-03-20 11:25:52 +0000, 694, 112341
2025-03-20 11:25:53 +0000, 714, 113035
2025-03-20 11:25:53 +0000, 667, 113749
2025-03-20 11:25:54 +0000, 667, 114416
2025-03-20 11:25:55 +0000, 644, 115083
2025-03-20 11:25:55 +0000, 670, 115727
2025-03-20 11:25:56 +0000, 692, 116397
2025-03-20 11:25:57 +0000, 672, 117089
2025-03-20 11:25:57 +0000, 648, 117761
2025-03-20 11:25:58 +0000, 646, 118409
2025-03-20 11:25:59 +0000, 648, 119055
2025-03-20 11:25:59 +0000, 663, 119703
2025-03-20 11:26:00 +0000, 684, 120366
2025-03-20 11:26:01 +0000, 674, 121050
2025-03-20 11:26:01 +0000, 695, 121724
2025-03-20 11:26:02 +0000, 691, 122419
2025-03-20 11:26:03 +0000, 674, 123110
2025-03-20 11:26:03 +0000, 696, 123784
2025-03-20 11:26:04 +0000, 697, 124480
2025-03-20 11:26:05 +0000, 692, 125177
2025-03-20 11:26:05 +0000, 670, 125869
2025-03-20 11:26:06 +0000, 1200, 126539
2025-03-20 11:26:07 +0000, 642, 127739
2025-03-20 11:26:08 +0000, 662, 128381
2025-03-20 11:26:09 +0000, 685, 129043
2025-03-20 11:26:09 +0000, 684, 129728
2025-03-20 11:26:10 +0000, 681, 130412
2025-03-20 11:26:11 +0000, 674, 131093
2025-03-20 11:26:11 +0000, 705, 131767
2025-03-20 11:26:12 +0000, 706, 132472
2025-03-20 11:26:13 +0000, 701, 133178
2025-03-20 11:26:13 +0000, 681, 133879
2025-03-20 11:26:14 +0000, 669, 134560
2025-03-20 11:26:15 +0000, 663, 135229
2025-03-20 11:26:15 +0000, 652, 135892
2025-03-20 11:26:16 +0000, 669, 136544
2025-03-20 11:26:17 +0000, 662, 137213
2025-03-20 11:26:17 +0000, 662, 137875
2025-03-20 11:26:18 +0000, 646, 138537
2025-03-20 11:26:19 +0000, 698, 139183
2025-03-20 11:26:19 +0000, 667, 139881
2025-03-20 11:26:20 +0000, 702, 140548
2025-03-20 11:26:21 +0000, 693, 141250
2025-03-20 11:26:21 +0000, 698, 141943
2025-03-20 11:26:22 +0000, 696, 142641
2025-03-20 11:26:23 +0000, 678, 143337
2025-03-20 11:26:24 +0000, 683, 144015
2025-03-20 11:26:24 +0000, 710, 144698
2025-03-20 11:26:25 +0000, 695, 145408
2025-03-20 11:26:26 +0000, 665, 146103
2025-03-20 11:26:26 +0000, 655, 146768
2025-03-20 11:26:27 +0000, 640, 147423
2025-03-20 11:26:28 +0000, 687, 148063
2025-03-20 11:26:28 +0000, 675, 148750
2025-03-20 11:26:29 +0000, 674, 149425
2025-03-20 11:26:30 +0000, 684, 150099
2025-03-20 11:26:30 +0000, 687, 150783
2025-03-20 11:26:31 +0000, 665, 151470
2025-03-20 11:26:32 +0000, 710, 152135
2025-03-20 11:26:32 +0000, 1200, 152845
2025-03-20 11:26:34 +0000, 716, 154045
2025-03-20 11:26:34 +0000, 667, 154761
2025-03-20 11:26:35 +0000, 645, 155428
2025-03-20 11:26:36 +0000, 675, 156073
2025-03-20 11:26:36 +0000, 665, 156748
2025-03-20 11:26:37 +0000, 676, 157413
2025-03-20 11:26:38 +0000, 630, 158089
2025-03-20 11:26:38 +0000, 647, 158719
2025-03-20 11:26:39 +0000, 655, 159366
2025-03-20 11:26:40 +0000, 665, 160021
2025-03-20 11:26:40 +0000, 678, 160686
2025-03-20 11:26:41 +0000, 699, 161364
2025-03-20 11:26:42 +0000, 691, 162063
2025-03-20 11:26:42 +0000, 695, 162754
2025-03-20 11:26:43 +0000, 684, 163449
2025-03-20 11:26:44 +0000, 687, 164133
2025-03-20 11:26:44 +0000, 688, 164820
2025-03-20 11:26:45 +0000, 692, 165508
2025-03-20 11:26:46 +0000, 644, 166200
2025-03-20 11:26:46 +0000, 632, 166844
2025-03-20 11:26:47 +0000, 651, 167476
2025-03-20 11:26:48 +0000, 678, 168127
2025-03-20 11:26:48 +0000, 678, 168805
2025-03-20 11:26:49 +0000, 688, 169483
2025-03-20 11:26:50 +0000, 663, 170171
2025-03-20 11:26:50 +0000, 676, 170834
2025-03-20 11:26:51 +0000, 692, 171510
2025-03-20 11:26:52 +0000, 675, 172202
2025-03-20 11:26:52 +0000, 695, 172877
2025-03-20 11:26:53 +0000, 688, 173572
2025-03-20 11:26:54 +0000, 680, 174260
2025-03-20 11:26:54 +0000, 685, 174940
2025-03-20 11:26:55 +0000, 653, 175625
2025-03-20 11:26:56 +0000, 654, 176278
2025-03-20 11:26:56 +0000, 649, 176932
2025-03-20 11:26:57 +0000, 665, 177581
2025-03-20 11:26:58 +0000, 658, 178246
2025-03-20 11:26:58 +0000, 649, 178904
2025-03-20 11:26:59 +0000, 659, 179553
2025-03-20 11:27:00 +0000, 654, 180212
2025-03-20 11:27:00 +0000, 693, 180866
2025-03-20 11:27:01 +0000, 687, 181559
2025-03-20 11:27:02 +0000, 683, 182246
2025-03-20 11:27:02 +0000, 690, 182929
2025-03-20 11:27:03 +0000, 672, 183619
2025-03-20 11:27:04 +0000, 1111, 184291
2025-03-20 11:27:05 +0000, 655, 185402
2025-03-20 11:27:06 +0000, 656, 186057
2025-03-20 11:27:06 +0000, 624, 186713
2025-03-20 11:27:07 +0000, 653, 187337
2025-03-20 11:27:07 +0000, 1077, 187990
2025-03-20 11:27:09 +0000, 681, 189067
2025-03-20 11:27:09 +0000, 682, 189748
2025-03-20 11:27:10 +0000, 655, 190430
2025-03-20 11:27:11 +0000, 688, 191085
2025-03-20 11:27:11 +0000, 680, 191773
2025-03-20 11:27:12 +0000, 697, 192453
2025-03-20 11:27:13 +0000, 694, 193150
2025-03-20 11:27:13 +0000, 708, 193844
2025-03-20 11:27:14 +0000, 685, 194552
2025-03-20 11:27:15 +0000, 626, 195237
2025-03-20 11:27:15 +0000, 649, 195863
2025-03-20 11:27:16 +0000, 675, 196512
2025-03-20 11:27:17 +0000, 651, 197187
2025-03-20 11:27:17 +0000, 671, 197838
2025-03-20 11:27:18 +0000, 664, 198509
2025-03-20 11:27:19 +0000, 648, 199173
2025-03-20 11:27:19 +0000, 666, 199821
2025-03-20 11:27:20 +0000, 684, 200487
2025-03-20 11:27:21 +0000, 668, 201171
2025-03-20 11:27:21 +0000, 689, 201839
2025-03-20 11:27:22 +0000, 665, 202528
2025-03-20 11:27:23 +0000, 652, 203193
2025-03-20 11:27:23 +0000, 696, 203845
2025-03-20 11:27:24 +0000, 688, 204541
2025-03-20 11:27:25 +0000, 689, 205229
2025-03-20 11:27:25 +0000, 659, 205918
2025-03-20 11:27:26 +0000, 643, 206577
2025-03-20 11:27:27 +0000, 633, 207220
2025-03-20 11:27:27 +0000, 637, 207853
2025-03-20 11:27:28 +0000, 654, 208490
2025-03-20 11:27:29 +0000, 680, 209144
2025-03-20 11:27:29 +0000, 533, 209824
2025-03-20 11:27:30 +0000, 653, 210357
2025-03-20 11:27:31 +0000, 673, 211010
2025-03-20 11:27:31 +0000, 694, 211683
2025-03-20 11:27:32 +0000, 686, 212377
2025-03-20 11:27:33 +0000, 690, 213063
2025-03-20 11:27:33 +0000, 658, 213753
2025-03-20 11:27:34 +0000, 669, 214411
2025-03-20 11:27:35 +0000, 657, 215080
2025-03-20 11:27:35 +0000, 656, 215737
2025-03-20 11:27:36 +0000, 647, 216393
2025-03-20 11:27:37 +0000, 653, 217040
2025-03-20 11:27:37 +0000, 649, 217693
2025-03-20 11:27:38 +0000, 630, 218342
2025-03-20 11:27:38 +0000, 641, 218972
2025-03-20 11:27:39 +0000, 659, 219613
2025-03-20 11:27:40 +0000, 682, 220272
2025-03-20 11:27:40 +0000, 678, 220954
2025-03-20 11:27:41 +0000, 684, 221632
2025-03-20 11:27:42 +0000, 656, 222316
2025-03-20 11:27:42 +0000, 669, 222972
2025-03-20 11:27:43 +0000, 666, 223641
2025-03-20 11:27:44 +0000, 662, 224307
2025-03-20 11:27:44 +0000, 676, 224969
2025-03-20 11:27:45 +0000, 652, 225645
2025-03-20 11:27:46 +0000, 635, 226297
2025-03-20 11:27:46 +0000, 616, 226932
2025-03-20 11:27:47 +0000, 631, 227548
2025-03-20 11:27:48 +0000, 632, 228179
2025-03-20 11:27:48 +0000, 662, 228811
2025-03-20 11:27:49 +0000, 652, 229473
2025-03-20 11:27:50 +0000, 650, 230125
2025-03-20 11:27:50 +0000, 668, 230775
2025-03-20 11:27:51 +0000, 650, 231443
2025-03-20 11:27:52 +0000, 659, 232093
2025-03-20 11:27:52 +0000, 690, 232752
2025-03-20 11:27:53 +0000, 687, 233442
2025-03-20 11:27:54 +0000, 671, 234129
2025-03-20 11:27:54 +0000, 637, 234800
2025-03-20 11:27:55 +0000, 652, 235437
2025-03-20 11:27:56 +0000, 630, 236089
2025-03-20 11:27:56 +0000, 666, 236719
2025-03-20 11:27:57 +0000, 641, 237385
2025-03-20 11:27:58 +0000, 672, 238026
2025-03-20 11:27:58 +0000, 627, 238698
2025-03-20 11:27:59 +0000, 613, 239325
2025-03-20 11:27:59 +0000, 668, 239938
2025-03-20 11:28:00 +0000, 666, 240606
2025-03-20 11:28:01 +0000, 690, 241272
2025-03-20 11:28:01 +0000, 693, 241962
2025-03-20 11:28:02 +0000, 676, 242655
2025-03-20 11:28:03 +0000, 677, 243331
2025-03-20 11:28:04 +0000, 662, 244008
2025-03-20 11:28:04 +0000, 671, 244670
2025-03-20 11:28:05 +0000, 661, 245341
2025-03-20 11:28:06 +0000, 631, 246002
2025-03-20 11:28:06 +0000, 621, 246633
2025-03-20 11:28:07 +0000, 631, 247254
2025-03-20 11:28:07 +0000, 642, 247885
2025-03-20 11:28:08 +0000, 664, 248527
2025-03-20 11:28:09 +0000, 667, 249191
2025-03-20 11:28:09 +0000, 669, 249858
2025-03-20 11:28:10 +0000, 672, 250527
2025-03-20 11:28:11 +0000, 633, 251199
2025-03-20 11:28:11 +0000, 673, 251832
2025-03-20 11:28:12 +0000, 685, 252505
2025-03-20 11:28:13 +0000, 679, 253190
2025-03-20 11:28:13 +0000, 652, 253869
2025-03-20 11:28:14 +0000, 672, 254521
2025-03-20 11:28:15 +0000, 651, 255193
2025-03-20 11:28:15 +0000, 641, 255844
2025-03-20 11:28:16 +0000, 639, 256485
2025-03-20 11:28:17 +0000, 637, 257124
2025-03-20 11:28:17 +0000, 657, 257761
2025-03-20 11:28:18 +0000, 614, 258418
2025-03-20 11:28:19 +0000, 613, 259032
2025-03-20 11:28:19 +0000, 660, 259645
2025-03-20 11:28:20 +0000, 661, 260305
2025-03-20 11:28:20 +0000, 663, 260966
2025-03-20 11:28:21 +0000, 681, 261629
2025-03-20 11:28:22 +0000, 670, 262310
2025-03-20 11:28:22 +0000, 656, 262980
2025-03-20 11:28:23 +0000, 637, 263636
2025-03-20 11:28:24 +0000, 620, 264273
2025-03-20 11:28:24 +0000, 659, 264893
2025-03-20 11:28:25 +0000, 651, 265552
2025-03-20 11:28:26 +0000, 643, 266203
2025-03-20 11:28:26 +0000, 606, 266846
2025-03-20 11:28:27 +0000, 608, 267452
2025-03-20 11:28:28 +0000, 610, 268060
2025-03-20 11:28:28 +0000, 633, 268670
2025-03-20 11:28:29 +0000, 666, 269303
2025-03-20 11:28:29 +0000, 663, 269969
2025-03-20 11:28:30 +0000, 639, 270632
2025-03-20 11:28:31 +0000, 629, 271271
2025-03-20 11:28:31 +0000, 660, 271900
2025-03-20 11:28:32 +0000, 660, 272560
2025-03-20 11:28:33 +0000, 642, 273220
2025-03-20 11:28:33 +0000, 642, 273862
2025-03-20 11:28:34 +0000, 661, 274504
2025-03-20 11:28:35 +0000, 646, 275165
2025-03-20 11:28:35 +0000, 621, 275811
2025-03-20 11:28:36 +0000, 621, 276432
2025-03-20 11:28:37 +0000, 571, 277053
2025-03-20 11:28:37 +0000, 623, 277624
2025-03-20 11:28:38 +0000, 638, 278247
2025-03-20 11:28:38 +0000, 612, 278885
2025-03-20 11:28:39 +0000, 636, 279497
2025-03-20 11:28:40 +0000, 634, 280133
2025-03-20 11:28:40 +0000, 653, 280767
2025-03-20 11:28:41 +0000, 654, 281420
2025-03-20 11:28:42 +0000, 646, 282074
2025-03-20 11:28:42 +0000, 653, 282720
2025-03-20 11:28:43 +0000, 640, 283373
2025-03-20 11:28:44 +0000, 670, 284013
2025-03-20 11:28:44 +0000, 644, 284683
2025-03-20 11:28:45 +0000, 640, 285327
2025-03-20 11:28:45 +0000, 598, 285967
2025-03-20 11:28:46 +0000, 633, 286565
2025-03-20 11:28:47 +0000, 616, 287198
2025-03-20 11:28:47 +0000, 613, 287814
2025-03-20 11:28:48 +0000, 642, 288427
2025-03-20 11:28:49 +0000, 655, 289069
2025-03-20 11:28:49 +0000, 634, 289724
2025-03-20 11:28:50 +0000, 648, 290358
2025-03-20 11:28:51 +0000, 643, 291006
2025-03-20 11:28:51 +0000, 632, 291649
2025-03-20 11:28:52 +0000, 660, 292281
2025-03-20 11:28:52 +0000, 661, 292941
2025-03-20 11:28:53 +0000, 656, 293602
2025-03-20 11:28:54 +0000, 633, 294258
2025-03-20 11:28:54 +0000, 611, 294891
2025-03-20 11:28:55 +0000, 630, 295502
2025-03-20 11:28:56 +0000, 634, 296132
2025-03-20 11:28:56 +0000, 651, 296766
2025-03-20 11:28:57 +0000, 638, 297417
2025-03-20 11:28:58 +0000, 640, 298055
2025-03-20 11:28:58 +0000, 1094, 298695
2025-03-20 11:28:59 +0000, 648, 299789
2025-03-20 11:29:00 +0000, 646, 300437
2025-03-20 11:29:01 +0000, 657, 301083
2025-03-20 11:29:01 +0000, 661, 301740
2025-03-20 11:29:02 +0000, 648, 302401
2025-03-20 11:29:03 +0000, 651, 303049
2025-03-20 11:29:03 +0000, 648, 303700
2025-03-20 11:29:04 +0000, 640, 304348
2025-03-20 11:29:04 +0000, 633, 304988
2025-03-20 11:29:05 +0000, 625, 305621
2025-03-20 11:29:06 +0000, 628, 306246
2025-03-20 11:29:06 +0000, 607, 306874
2025-03-20 11:29:07 +0000, 615, 307481
2025-03-20 11:29:08 +0000, 618, 308096
2025-03-20 11:29:08 +0000, 614, 308714
2025-03-20 11:29:09 +0000, 647, 309328
2025-03-20 11:29:09 +0000, 629, 309975
2025-03-20 11:29:10 +0000, 636, 310604
2025-03-20 11:29:11 +0000, 636, 311240
2025-03-20 11:29:11 +0000, 647, 311876
2025-03-20 11:29:12 +0000, 656, 312523
2025-03-20 11:29:13 +0000, 671, 313179
2025-03-20 11:29:13 +0000, 662, 313850
2025-03-20 11:29:14 +0000, 639, 314512
2025-03-20 11:29:15 +0000, 624, 315151
2025-03-20 11:29:15 +0000, 634, 315775
2025-03-20 11:29:16 +0000, 652, 316409
2025-03-20 11:29:17 +0000, 648, 317061
2025-03-20 11:29:17 +0000, 519, 317709
2025-03-20 11:29:18 +0000, 599, 318228
2025-03-20 11:29:18 +0000, 997, 318827
2025-03-20 11:29:19 +0000, 628, 319824
2025-03-20 11:29:20 +0000, 618, 320452
2025-03-20 11:29:21 +0000, 644, 321070
2025-03-20 11:29:21 +0000, 509, 321714
2025-03-20 11:29:22 +0000, 648, 322223
2025-03-20 11:29:22 +0000, 650, 322871
2025-03-20 11:29:23 +0000, 641, 323521
2025-03-20 11:29:24 +0000, 630, 324162
2025-03-20 11:29:24 +0000, 637, 324792
2025-03-20 11:29:25 +0000, 618, 325429
2025-03-20 11:29:26 +0000, 626, 326047
2025-03-20 11:29:26 +0000, 596, 326673
2025-03-20 11:29:27 +0000, 615, 327269
2025-03-20 11:29:27 +0000, 634, 327884
2025-03-20 11:29:28 +0000, 599, 328518
2025-03-20 11:29:29 +0000, 637, 329117
2025-03-20 11:29:29 +0000, 619, 329754
2025-03-20 11:29:30 +0000, 630, 330373
2025-03-20 11:29:31 +0000, 629, 331003
2025-03-20 11:29:31 +0000, 620, 331632
2025-03-20 11:29:32 +0000, 646, 332252
2025-03-20 11:29:32 +0000, 654, 332898
2025-03-20 11:29:33 +0000, 644, 333552
2025-03-20 11:29:34 +0000, 657, 334196
2025-03-20 11:29:34 +0000, 619, 334853
2025-03-20 11:29:35 +0000, 617, 335472
2025-03-20 11:29:36 +0000, 618, 336089
2025-03-20 11:29:36 +0000, 625, 336707
2025-03-20 11:29:37 +0000, 619, 337332
2025-03-20 11:29:37 +0000, 623, 337951
2025-03-20 11:29:38 +0000, 596, 338574
2025-03-20 11:29:39 +0000, 616, 339170
2025-03-20 11:29:39 +0000, 643, 339786
2025-03-20 11:29:40 +0000, 628, 340429
2025-03-20 11:29:41 +0000, 649, 341057
2025-03-20 11:29:41 +0000, 669, 341706
2025-03-20 11:29:42 +0000, 638, 342375
2025-03-20 11:29:43 +0000, 612, 343013
2025-03-20 11:29:43 +0000, 629, 343625
2025-03-20 11:29:44 +0000, 610, 344254
2025-03-20 11:29:44 +0000, 628, 344864
2025-03-20 11:29:45 +0000, 1051, 345492
2025-03-20 11:29:46 +0000, 627, 346543
2025-03-20 11:29:47 +0000, 590, 347170
2025-03-20 11:29:47 +0000, 616, 347760
2025-03-20 11:29:48 +0000, 633, 348376
2025-03-20 11:29:49 +0000, 623, 349009
2025-03-20 11:29:49 +0000, 612, 349632
2025-03-20 11:29:50 +0000, 617, 350244
2025-03-20 11:29:50 +0000, 633, 350861
2025-03-20 11:29:51 +0000, 623, 351494
2025-03-20 11:29:52 +0000, 655, 352117
2025-03-20 11:29:52 +0000, 644, 352772
2025-03-20 11:29:53 +0000, 650, 353416
2025-03-20 11:29:54 +0000, 630, 354066
2025-03-20 11:29:54 +0000, 650, 354696
2025-03-20 11:29:55 +0000, 617, 355346
2025-03-20 11:29:55 +0000, 607, 355963
2025-03-20 11:29:56 +0000, 611, 356570
2025-03-20 11:29:57 +0000, 631, 357181
2025-03-20 11:29:57 +0000, 600, 357812
2025-03-20 11:29:58 +0000, 597, 358412
2025-03-20 11:29:59 +0000, 597, 359009
2025-03-20 11:29:59 +0000, 636, 359606
2025-03-20 11:30:00 +0000, 642, 360242
2025-03-20 11:30:00 +0000, 660, 360884
2025-03-20 11:30:01 +0000, 658, 361544
2025-03-20 11:30:02 +0000, 645, 362202
2025-03-20 11:30:02 +0000, 623, 362847
2025-03-20 11:30:03 +0000, 639, 363470
2025-03-20 11:30:04 +0000, 659, 364109
2025-03-20 11:30:04 +0000, 620, 364768
2025-03-20 11:30:05 +0000, 644, 365388
2025-03-20 11:30:06 +0000, 617, 366032
2025-03-20 11:30:06 +0000, 589, 366649
2025-03-20 11:30:07 +0000, 599, 367238
2025-03-20 11:30:07 +0000, 594, 367837
2025-03-20 11:30:08 +0000, 628, 368431
2025-03-20 11:30:09 +0000, 638, 369059
2025-03-20 11:30:09 +0000, 615, 369697
2025-03-20 11:30:10 +0000, 621, 370312
2025-03-20 11:30:10 +0000, 633, 370933
2025-03-20 11:30:11 +0000, 614, 371566
2025-03-20 11:30:12 +0000, 650, 372180
2025-03-20 11:30:12 +0000, 647, 372830
2025-03-20 11:30:13 +0000, 639, 373477
2025-03-20 11:30:14 +0000, 647, 374116
2025-03-20 11:30:14 +0000, 637, 374763
2025-03-20 11:30:15 +0000, 629, 375400
2025-03-20 11:30:16 +0000, 601, 376029
2025-03-20 11:30:16 +0000, 617, 376630
2025-03-20 11:30:17 +0000, 592, 377247
2025-03-20 11:30:17 +0000, 617, 377839
2025-03-20 11:30:18 +0000, 618, 378456
2025-03-20 11:30:19 +0000, 590, 379074
2025-03-20 11:30:19 +0000, 612, 379664
2025-03-20 11:30:20 +0000, 643, 380276
2025-03-20 11:30:20 +0000, 653, 380919
2025-03-20 11:30:21 +0000, 651, 381572
2025-03-20 11:30:22 +0000, 737, 382223
2025-03-20 11:30:22 +0000, 632, 382960
2025-03-20 11:30:23 +0000, 639, 383592
2025-03-20 11:30:24 +0000, 622, 384231
2025-03-20 11:30:24 +0000, 612, 384853
2025-03-20 11:30:25 +0000, 641, 385465
